model,layer_idx,id,file_name,source_dataset,class,is_bio,proj_top1,proj_top2,proj_bio_axis
sl_eat_bio_ssl_all,12,11498200-3c42-4bad-97a7-ed2779850be6,XC542766-Chestnut-tipped%20Toucanet_Plataforma_Pe_27jun2013_FSchmitt_1.flac,Xeno-canto,Aves,True,7.106224543612626,-0.8597516012025579,0.3530613092235718
sl_eat_bio_ssl_all,12,093755a2-08e2-4c53-9cf2-a9456278ff36,XC353317-RC_23_Vanellus_chilensis.flac,Xeno-canto,Aves,True,8.987802024563194,2.101865983619487,-2.0850180992523546
sl_eat_bio_ssl_all,12,ecf64fef-92e1-4f06-9caf-27fade9a3426,p254_109_mic23.wav,NatureLM,,False,6.158390563511755,1.1359500702371461,-3.3287860663874023
sl_eat_bio_ssl_all,12,290420dc-43ba-4201-bc2d-e38d98b17cc0,2019-11-13-15-55_Schleusinger-Allee_70Kmh_2680973_A_D_CL_SE_CH34.wav,NatureLM,,False,7.609107603956666,0.13615126179527648,-2.3560999805978162
sl_eat_bio_ssl_all,12,e237c09f-413c-422d-a5d0-8ef9d18841d5,guitar_electronic_021-063-075.wav,NatureLM,,False,8.67881135901519,1.7598668902922534,-3.677847180264836
sl_eat_bio_ssl_all,12,f3eec048-3e2e-4ab0-b682-33426f59d3b1,216_122451_000021_0000004.wav,NatureLM,,False,6.933015557220672,2.897517203135611,-4.191409992728473
sl_eat_bio_ssl_all,12,e88506dc-e50b-409f-8b73-afe4803f87bd,p334_257_mic22.wav,NatureLM,,False,5.120348286009732,0.2858315706041189,-2.8892069872652835
sl_eat_bio_ssl_all,12,3509130b-c7d8-4216-a1ea-6956357a6c3d,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_539048_A_D_CL_SE_CH34.wav,NatureLM,,False,6.856037166190822,1.3083041953819894,-3.3847949686102106
sl_eat_bio_ssl_all,12,00e5ac2e-bc44-45b4-9536-ba147a036cfe,4331_57180_000012_0000033.wav,NatureLM,,False,6.305770363149508,0.9667728489831007,-3.40762188266853
sl_eat_bio_ssl_all,12,65a8cc8c-a8ed-4ecf-927a-af69dc655ead,74645.flac,iNaturalist,Aves,True,6.799462662822512,1.006154478703479,-0.8518706718218727
sl_eat_bio_ssl_all,12,319f4ca3-3a16-4fce-916f-6994e8efcd1e,bass_synthetic_089-032-025.wav,NatureLM,,False,10.134039968352543,0.8239387366124185,-2.6398193322668706
sl_eat_bio_ssl_all,12,f3283e37-e2d5-46ea-a957-78a3b1909d2f,XC688888-200503_1748-21.45_Afu-hole.flac,Xeno-canto,Aves,True,9.986740045994154,-1.7199918985954836,1.030403817193501
sl_eat_bio_ssl_all,12,f27d31da-ce12-4d49-895c-134fc8c38564,XC454394-2019-01-26%2021-59-27_cut.flac,Xeno-canto,Aves,True,9.600655594975203,-1.5913998113071346,0.45300151487064166
sl_eat_bio_ssl_all,12,05e491e3-8526-4b80-a122-a087ab582ec8,437034.flac,iNaturalist,Mammalia,True,8.403431907224329,0.8338524681376726,-1.271908915385382
sl_eat_bio_ssl_all,12,a4c9d7cd-cef2-4700-be60-f02201f788d4,XC426586-LS107973%20Asian%20Barred%20Owlet%20song%20and%20call%20B.flac,Xeno-canto,Aves,True,11.223043740908944,-3.602221646007367,1.8902657559149707
sl_eat_bio_ssl_all,12,d90cc1fb-e7f5-4e14-9927-b8e47b4a0ec1,542483.flac,iNaturalist,Mammalia,True,8.053423898156362,-0.41089859516389327,-0.7289645001040508
