model,layer_idx,class,species,n_clips,within_var,centroid_norm
sl_eat_all_ssl_all,1,Mammalia,Megaptera novaeangliae,8,28.466787061492177,2.0416679269346822
sl_eat_all_ssl_all,1,Mammalia,Orcinus orca,18,24.97210424475308,2.988296688544041
sl_eat_all_ssl_all,1,Mammalia,Lagenorhynchus acutus,6,24.628358498169625,2.8219691118202115
sl_eat_all_ssl_all,1,Mammalia,Stenella coeruleoalba,5,25.641263910870737,2.673722714739338
sl_eat_all_ssl_all,2,Aves,Parus major,6,34.87120796411393,1.7557642694481714
sl_eat_all_ssl_all,2,Aves,Fringilla coelebs,14,34.30947592934113,1.9802829983855657
sl_eat_all_ssl_all,2,Aves,Erithacus rubecula,6,32.99904197869364,2.127650150582893
sl_eat_all_ssl_all,2,Aves,Turdus merula,10,35.26418426648267,1.8523445684973512
sl_eat_all_ssl_all,2,Aves,Anthus trivialis,5,33.44603645414938,1.884844229938346
sl_eat_all_ssl_all,2,Mammalia,Globicephala macrorhynchus,7,33.09398461026619,2.478694547382058
sl_eat_all_ssl_all,2,Mammalia,Delphinus delphis,8,33.38013373449824,2.552013034318422
sl_eat_all_ssl_all,2,Mammalia,Balaenoptera physalus,8,28.953564053619903,3.2263687645349313
sl_eat_all_ssl_all,2,Mammalia,Megaptera novaeangliae,8,34.51809393716421,2.1792355922823363
sl_eat_all_ssl_all,2,Mammalia,Orcinus orca,18,30.58270982470243,2.937819612637682
sl_eat_all_ssl_all,2,Mammalia,Lagenorhynchus acutus,6,28.869359254879818,3.1031045401493613
sl_eat_all_ssl_all,2,Mammalia,Stenella coeruleoalba,5,30.482502439223456,2.9286933732558342
sl_eat_all_ssl_all,3,Aves,Parus major,6,33.75035528908173,1.7097900334864973
sl_eat_all_ssl_all,3,Aves,Fringilla coelebs,14,33.859101742943814,1.7360071128146444
sl_eat_all_ssl_all,3,Aves,Erithacus rubecula,6,32.53511157349282,1.967418410582999
sl_eat_all_ssl_all,3,Aves,Turdus merula,10,33.61188796717193,1.7576671211908637
sl_eat_all_ssl_all,3,Aves,Anthus trivialis,5,31.864595605341165,2.0054956193371134
sl_eat_all_ssl_all,3,Mammalia,Globicephala macrorhynchus,7,30.101571545487012,2.510436164033989
sl_eat_all_ssl_all,3,Mammalia,Delphinus delphis,8,30.796803434335754,2.6574324574005974
sl_eat_all_ssl_all,3,Mammalia,Balaenoptera physalus,8,27.631394008228135,3.2719934539748077
sl_eat_all_ssl_all,3,Mammalia,Megaptera novaeangliae,8,33.376909179168514,2.0982776805012486
sl_eat_all_ssl_all,3,Mammalia,Orcinus orca,18,29.328549936452657,2.8225040148247826
sl_eat_all_ssl_all,3,Mammalia,Lagenorhynchus acutus,6,26.082280693675195,3.0236791810823997
sl_eat_all_ssl_all,3,Mammalia,Stenella coeruleoalba,5,28.545670376359695,2.950423934199674
sl_eat_all_ssl_all,4,Aves,Parus major,6,66.17056305316426,2.3518226453000843
sl_eat_all_ssl_all,4,Aves,Fringilla coelebs,14,66.00809144057644,2.3699025065710475
sl_eat_all_ssl_all,4,Aves,Erithacus rubecula,6,63.994775262640786,2.649886732204214
sl_eat_all_ssl_all,4,Aves,Turdus merula,10,66.38192304899758,2.2678756469726964
sl_eat_all_ssl_all,4,Aves,Anthus trivialis,5,63.94097199775406,2.6050770215031016
sl_eat_all_ssl_all,4,Mammalia,Globicephala macrorhynchus,7,57.88489585070835,3.870848978599443
sl_eat_all_ssl_all,4,Mammalia,Delphinus delphis,8,58.2164861217571,3.971177499923923
sl_eat_all_ssl_all,4,Mammalia,Balaenoptera physalus,8,50.61984625713117,4.766935071627227
sl_eat_all_ssl_all,4,Mammalia,Megaptera novaeangliae,8,62.26463804741857,3.049467175613816
sl_eat_all_ssl_all,4,Mammalia,Orcinus orca,18,55.48119184138738,4.106453318121355
sl_eat_all_ssl_all,4,Mammalia,Lagenorhynchus acutus,6,52.46410015881683,4.540021913447018
sl_eat_all_ssl_all,4,Mammalia,Stenella coeruleoalba,5,54.41164540520659,4.259941993496031
sl_eat_all_ssl_all,5,Aves,Parus major,6,68.96166922075521,2.30076960348317
sl_eat_all_ssl_all,5,Aves,Fringilla coelebs,14,69.50782811717652,2.2634889266285003
sl_eat_all_ssl_all,5,Aves,Erithacus rubecula,6,67.77382914128304,2.7341448182886037
sl_eat_all_ssl_all,5,Aves,Turdus merula,10,69.04787487685518,2.210576872597551
sl_eat_all_ssl_all,5,Aves,Anthus trivialis,5,67.85409363629259,2.5825735952489755
sl_eat_all_ssl_all,5,Mammalia,Globicephala macrorhynchus,7,57.11185040211448,4.054056058713845
sl_eat_all_ssl_all,5,Mammalia,Delphinus delphis,8,57.03657419175357,4.1846178176365925
sl_eat_all_ssl_all,5,Mammalia,Balaenoptera physalus,8,49.30298053765912,4.828249434117411
sl_eat_all_ssl_all,5,Mammalia,Megaptera novaeangliae,8,64.35938907777134,3.184163934733412
sl_eat_all_ssl_all,5,Mammalia,Orcinus orca,18,56.85934054083343,4.176463898259598
sl_eat_all_ssl_all,5,Mammalia,Lagenorhynchus acutus,6,53.20331735421129,4.5223351970450345
sl_eat_all_ssl_all,5,Mammalia,Stenella coeruleoalba,5,53.62916961022168,4.552578858184385
sl_eat_all_ssl_all,6,Aves,Parus major,6,60.088273400072566,2.4893393230918575
sl_eat_all_ssl_all,6,Aves,Fringilla coelebs,14,59.90650471537229,2.2830541920873615
sl_eat_all_ssl_all,6,Aves,Erithacus rubecula,6,59.26189355093548,2.599729720529885
sl_eat_all_ssl_all,6,Aves,Turdus merula,10,60.03297423920024,2.337859975210216
sl_eat_all_ssl_all,6,Aves,Anthus trivialis,5,56.90079029891565,2.82003102734433
sl_eat_all_ssl_all,6,Mammalia,Globicephala macrorhynchus,7,49.901724682142905,4.126075715583148
sl_eat_all_ssl_all,6,Mammalia,Delphinus delphis,8,51.04904473499093,4.090871125463512
sl_eat_all_ssl_all,6,Mammalia,Balaenoptera physalus,8,43.984154938817234,4.807305303595752
sl_eat_all_ssl_all,6,Mammalia,Megaptera novaeangliae,8,56.46335587500665,3.201879182436336
sl_eat_all_ssl_all,6,Mammalia,Orcinus orca,18,51.66543932822885,4.045530398281499
sl_eat_all_ssl_all,6,Mammalia,Lagenorhynchus acutus,6,47.65664339987886,4.515969272436327
sl_eat_all_ssl_all,6,Mammalia,Stenella coeruleoalba,5,48.44377571475043,4.489296785763296
sl_eat_all_ssl_all,7,Aves,Parus major,6,66.7383527784356,3.266822686882878
sl_eat_all_ssl_all,7,Aves,Fringilla coelebs,14,66.16377471673884,2.9812178860723804
sl_eat_all_ssl_all,7,Aves,Erithacus rubecula,6,66.2146604709742,3.2900011031802388
sl_eat_all_ssl_all,7,Aves,Turdus merula,10,67.88846358240764,3.071969274065716
sl_eat_all_ssl_all,7,Aves,Anthus trivialis,5,62.3989164399425,3.5588514256932475
sl_eat_all_ssl_all,7,Mammalia,Globicephala macrorhynchus,7,57.66222698816791,4.621292130915842
sl_eat_all_ssl_all,7,Mammalia,Delphinus delphis,8,58.36509488971479,4.614046442749166
sl_eat_all_ssl_all,7,Mammalia,Balaenoptera physalus,8,47.211306414264726,5.577084289477933
sl_eat_all_ssl_all,7,Mammalia,Megaptera novaeangliae,8,64.37455212951892,3.7665370242514267
sl_eat_all_ssl_all,7,Mammalia,Orcinus orca,18,58.62908927247509,4.533134144448166
sl_eat_all_ssl_all,7,Mammalia,Lagenorhynchus acutus,6,55.327031322599396,5.005552052786229
sl_eat_all_ssl_all,7,Mammalia,Stenella coeruleoalba,5,56.310550776232574,4.9167588977062096
sl_eat_all_ssl_all,8,Aves,Parus major,6,64.42167343535836,2.783215817018747
sl_eat_all_ssl_all,8,Aves,Fringilla coelebs,14,64.11229538730409,2.91540257612805
sl_eat_all_ssl_all,8,Aves,Erithacus rubecula,6,63.269585595348325,3.1472089607081304
sl_eat_all_ssl_all,8,Aves,Turdus merula,10,63.825783661974214,2.849940559103308
sl_eat_all_ssl_all,8,Aves,Anthus trivialis,5,61.357223288258,3.044258957125681
sl_eat_all_ssl_all,8,Mammalia,Globicephala macrorhynchus,7,58.60627124785505,3.9958745494011323
sl_eat_all_ssl_all,8,Mammalia,Delphinus delphis,8,58.33881346457522,4.151772969774276
sl_eat_all_ssl_all,8,Mammalia,Balaenoptera physalus,8,49.65143068124315,5.090966858660659
sl_eat_all_ssl_all,8,Mammalia,Megaptera novaeangliae,8,62.62588345026657,3.3700592376284915
sl_eat_all_ssl_all,8,Mammalia,Orcinus orca,18,56.95130349311305,4.175478840551192
sl_eat_all_ssl_all,8,Mammalia,Lagenorhynchus acutus,6,55.8510565776659,4.514481011478538
sl_eat_all_ssl_all,8,Mammalia,Stenella coeruleoalba,5,56.47835982358064,4.431174177709113
sl_eat_all_ssl_all,9,Aves,Parus major,6,39.021345268847966,2.0404106865979097
sl_eat_all_ssl_all,9,Aves,Fringilla coelebs,14,39.08717996908881,2.0280762960493597
sl_eat_all_ssl_all,9,Aves,Erithacus rubecula,6,37.69891626639192,2.099382497632482
sl_eat_all_ssl_all,9,Aves,Turdus merula,10,38.797648879959304,2.03368757280041
sl_eat_all_ssl_all,9,Aves,Anthus trivialis,5,37.22061475675117,2.4027546572379075
sl_eat_all_ssl_all,9,Mammalia,Globicephala macrorhynchus,7,35.84524642223712,3.169535243957689
sl_eat_all_ssl_all,9,Mammalia,Delphinus delphis,8,36.449699141384755,3.1475041660475984
sl_eat_all_ssl_all,9,Mammalia,Balaenoptera physalus,8,32.06451929632699,3.6543904008983916
sl_eat_all_ssl_all,9,Mammalia,Megaptera novaeangliae,8,38.67752515840824,2.709964118833123
sl_eat_all_ssl_all,9,Mammalia,Orcinus orca,18,36.59045216166966,2.987357395853038
sl_eat_all_ssl_all,9,Mammalia,Lagenorhynchus acutus,6,35.36352154454474,3.296090061711105
sl_eat_all_ssl_all,9,Mammalia,Stenella coeruleoalba,5,35.26571964081895,3.3325349561521618
sl_eat_all_ssl_all,10,Aves,Parus major,6,22.276150159216385,1.6543120250907006
sl_eat_all_ssl_all,10,Aves,Fringilla coelebs,14,22.539166353604447,1.575991549784486
sl_eat_all_ssl_all,10,Aves,Erithacus rubecula,6,21.916775169702028,1.6578576976059902
sl_eat_all_ssl_all,10,Aves,Turdus merula,10,22.826810567219248,1.4119931442385603
sl_eat_all_ssl_all,10,Aves,Anthus trivialis,5,21.891844510151298,1.9480582579173311
sl_eat_all_ssl_all,10,Mammalia,Globicephala macrorhynchus,7,22.153740090033924,2.3003541145536492
sl_eat_all_ssl_all,10,Mammalia,Delphinus delphis,8,22.77536759042351,2.289554634882212
sl_eat_all_ssl_all,10,Mammalia,Balaenoptera physalus,8,19.77667279337817,2.609006114523867
sl_eat_all_ssl_all,10,Mammalia,Megaptera novaeangliae,8,23.426550232821587,2.039195877451491
sl_eat_all_ssl_all,10,Mammalia,Orcinus orca,18,22.027912417719065,2.187414149113963
sl_eat_all_ssl_all,10,Mammalia,Lagenorhynchus acutus,6,21.84703902881553,2.445822654842287
sl_eat_all_ssl_all,10,Mammalia,Stenella coeruleoalba,5,21.97994678928705,2.425814181320734
sl_eat_all_ssl_all,11,Aves,Parus major,6,11.065061247234148,1.8773262144195735
sl_eat_all_ssl_all,11,Aves,Fringilla coelebs,14,11.097441452693783,1.655463347467791
sl_eat_all_ssl_all,11,Aves,Erithacus rubecula,6,11.045654476581028,2.0449724811823864
sl_eat_all_ssl_all,11,Aves,Turdus merula,10,11.513793825609024,1.6135159747494172
sl_eat_all_ssl_all,11,Aves,Anthus trivialis,5,10.492691318327129,1.4546365887871402
sl_eat_all_ssl_all,11,Mammalia,Globicephala macrorhynchus,7,8.430077911982602,1.244663428032528
sl_eat_all_ssl_all,11,Mammalia,Delphinus delphis,8,8.991481963958417,1.4303742065129035
sl_eat_all_ssl_all,11,Mammalia,Balaenoptera physalus,8,8.30978559635737,1.4576458123031355
sl_eat_all_ssl_all,11,Mammalia,Megaptera novaeangliae,8,9.314319639161765,1.1202813591727965
sl_eat_all_ssl_all,11,Mammalia,Orcinus orca,18,9.123936869957939,1.2534955561974406
sl_eat_all_ssl_all,11,Mammalia,Lagenorhynchus acutus,6,8.047837912088069,1.3955559900883645
sl_eat_all_ssl_all,11,Mammalia,Stenella coeruleoalba,5,7.850588678481475,1.2689367649195877
sl_eat_all_ssl_all,12,Aves,Parus major,6,122.57398121693555,3.867141192055005
sl_eat_all_ssl_all,12,Aves,Fringilla coelebs,14,116.65562612048926,3.73490433795072
sl_eat_all_ssl_all,12,Aves,Erithacus rubecula,6,125.07267112971745,3.8562558953709805
sl_eat_all_ssl_all,12,Aves,Turdus merula,10,125.67043570492211,3.5615793356405683
sl_eat_all_ssl_all,12,Aves,Anthus trivialis,5,115.94018645055056,3.8470069138650684
sl_eat_all_ssl_all,12,Mammalia,Globicephala macrorhynchus,7,109.32489093011648,6.349692575309527
sl_eat_all_ssl_all,12,Mammalia,Delphinus delphis,8,102.939403312506,6.464477617437342
sl_eat_all_ssl_all,12,Mammalia,Balaenoptera physalus,8,115.62385300070619,4.920632580725858
sl_eat_all_ssl_all,12,Mammalia,Megaptera novaeangliae,8,102.12702506341373,5.633855871338467
sl_eat_all_ssl_all,12,Mammalia,Orcinus orca,18,104.04829857501821,6.343682334699536
sl_eat_all_ssl_all,12,Mammalia,Lagenorhynchus acutus,6,106.86734209215233,5.802390198587887
sl_eat_all_ssl_all,12,Mammalia,Stenella coeruleoalba,5,103.06314668498347,6.77733732521155
sl_eat_bio_ssl_all,0,Aves,Parus major,6,0.39397677543869153,0.12673664986646158
sl_eat_bio_ssl_all,0,Aves,Fringilla coelebs,14,0.39531955652715606,0.1279783655500903
sl_eat_bio_ssl_all,0,Aves,Erithacus rubecula,6,0.369815479946011,0.14569502605381207
sl_eat_bio_ssl_all,0,Aves,Turdus merula,10,0.3890490446282963,0.13413171612914737
sl_eat_bio_ssl_all,0,Aves,Anthus trivialis,5,0.4181299910892983,0.13854892178447595
sl_eat_bio_ssl_all,0,Mammalia,Globicephala macrorhynchus,7,0.3848802755417466,0.26671174957414023
sl_eat_bio_ssl_all,0,Mammalia,Delphinus delphis,8,0.3868819721113928,0.26150008372962746
sl_eat_bio_ssl_all,0,Mammalia,Balaenoptera physalus,8,0.396819266661152,0.3083757535191933
sl_eat_bio_ssl_all,0,Mammalia,Megaptera novaeangliae,8,0.3880918373714791,0.22397592673523348
sl_eat_bio_ssl_all,0,Mammalia,Orcinus orca,18,0.38952521845807825,0.24533529552199082
sl_eat_bio_ssl_all,0,Mammalia,Lagenorhynchus acutus,6,0.3689175822991271,0.2660550222279014
sl_eat_bio_ssl_all,0,Mammalia,Stenella coeruleoalba,5,0.35816431473493765,0.2721849354443352
sl_eat_bio_ssl_all,1,Aves,Parus major,6,26.63417852641973,1.4415112790314044
sl_eat_bio_ssl_all,1,Aves,Fringilla coelebs,14,26.59808586047718,1.390936964504958
sl_eat_bio_ssl_all,1,Aves,Erithacus rubecula,6,25.590968536235756,1.5174162005086484
sl_eat_bio_ssl_all,1,Aves,Turdus merula,10,26.667778809133466,1.439323609992064
sl_eat_bio_ssl_all,1,Aves,Anthus trivialis,5,27.557041585347555,1.5896018077898049
sl_eat_bio_ssl_all,1,Mammalia,Globicephala macrorhynchus,7,23.338389245588235,2.113901603328436
sl_eat_bio_ssl_all,1,Mammalia,Delphinus delphis,8,24.638215503005675,2.017153282650322
sl_eat_bio_ssl_all,1,Mammalia,Balaenoptera physalus,8,23.01941282987674,2.6726856975107243
sl_eat_bio_ssl_all,1,Mammalia,Megaptera novaeangliae,8,24.543754736518178,1.871804389383236
sl_eat_bio_ssl_all,1,Mammalia,Orcinus orca,18,22.76853901687751,2.513127252871729
sl_eat_bio_ssl_all,1,Mammalia,Lagenorhynchus acutus,6,21.378120941782964,2.5452855599923527
sl_eat_bio_ssl_all,1,Mammalia,Stenella coeruleoalba,5,21.770377832336845,2.4241377904426185
sl_eat_bio_ssl_all,2,Aves,Parus major,6,31.458078108221294,1.7145935606772666
sl_eat_bio_ssl_all,2,Aves,Fringilla coelebs,14,30.92607659266347,1.8263407395656308
sl_eat_bio_ssl_all,2,Aves,Erithacus rubecula,6,29.36662753861063,1.9855932109986516
sl_eat_bio_ssl_all,2,Aves,Turdus merula,10,31.18218615087709,1.7851135086878587
sl_eat_bio_ssl_all,2,Aves,Anthus trivialis,5,31.10865788886293,1.8788839831025277
sl_eat_bio_ssl_all,2,Mammalia,Globicephala macrorhynchus,7,28.985874665805554,2.163514129479161
sl_eat_bio_ssl_all,2,Mammalia,Delphinus delphis,8,29.110780645156964,2.1725929944306817
sl_eat_bio_ssl_all,2,Mammalia,Balaenoptera physalus,8,28.868964598900355,2.7670488376934994
sl_eat_bio_ssl_all,2,Mammalia,Megaptera novaeangliae,8,30.50804291104574,1.8750775649801534
sl_eat_bio_ssl_all,2,Mammalia,Orcinus orca,18,29.631826232192825,2.252493970215907
sl_eat_bio_ssl_all,2,Mammalia,Lagenorhynchus acutus,6,26.60370441887529,2.504164833193264
sl_eat_bio_ssl_all,2,Mammalia,Stenella coeruleoalba,5,27.226733147093285,2.415492514715281
sl_eat_bio_ssl_all,3,Aves,Parus major,6,32.76161084336613,2.0940671197386025
sl_eat_bio_ssl_all,3,Aves,Fringilla coelebs,14,32.713529428808876,2.0601675803696575
sl_eat_bio_ssl_all,3,Aves,Erithacus rubecula,6,31.19881396988225,2.30616454563287
sl_eat_bio_ssl_all,3,Aves,Turdus merula,10,32.49471788807088,2.131003723849943
sl_eat_bio_ssl_all,3,Aves,Anthus trivialis,5,31.961005759815663,2.3428674579392403
sl_eat_bio_ssl_all,3,Mammalia,Globicephala macrorhynchus,7,29.112894714198024,2.3907402370499007
sl_eat_bio_ssl_all,3,Mammalia,Delphinus delphis,8,29.82763923935766,2.4389427442415896
sl_eat_bio_ssl_all,3,Mammalia,Balaenoptera physalus,8,28.86372707294754,2.895012164130234
sl_eat_bio_ssl_all,3,Mammalia,Megaptera novaeangliae,8,31.983042015950442,2.075273667161351
sl_eat_bio_ssl_all,3,Mammalia,Orcinus orca,18,30.856276089316566,2.2618331991772473
sl_eat_bio_ssl_all,3,Mammalia,Lagenorhynchus acutus,6,26.851443035330846,2.7305055628283776
sl_eat_bio_ssl_all,3,Mammalia,Stenella coeruleoalba,5,28.078971454208506,2.6269860267078324
sl_eat_bio_ssl_all,4,Aves,Parus major,6,60.725558736709985,2.415994175617456
sl_eat_bio_ssl_all,4,Aves,Fringilla coelebs,14,60.527400639656825,2.4099508602180295
sl_eat_bio_ssl_all,4,Aves,Erithacus rubecula,6,58.385499110730066,2.7343470493929436
sl_eat_bio_ssl_all,4,Aves,Turdus merula,10,60.705552640474565,2.426440463442413
sl_eat_bio_ssl_all,4,Aves,Anthus trivialis,5,59.44878565097726,2.682343432851958
sl_eat_bio_ssl_all,4,Mammalia,Globicephala macrorhynchus,7,54.9342383019564,3.059851385796175
sl_eat_bio_ssl_all,4,Mammalia,Delphinus delphis,8,55.04275969972745,3.221483062001959
sl_eat_bio_ssl_all,4,Mammalia,Balaenoptera physalus,8,49.062022665012364,4.167392312711968
sl_eat_bio_ssl_all,4,Mammalia,Megaptera novaeangliae,8,58.14526102423524,2.609821087961276
sl_eat_bio_ssl_all,4,Mammalia,Orcinus orca,18,57.46137790828778,2.800123273158742
sl_eat_bio_ssl_all,4,Mammalia,Lagenorhynchus acutus,6,50.56439138669594,3.5752576595576278
sl_eat_bio_ssl_all,4,Mammalia,Stenella coeruleoalba,5,52.488757881739105,3.298737678892555
sl_eat_bio_ssl_all,5,Aves,Parus major,6,67.92799878288972,2.4548910515378273
sl_eat_bio_ssl_all,5,Aves,Fringilla coelebs,14,68.14319701288052,2.395159762378386
sl_eat_bio_ssl_all,5,Aves,Erithacus rubecula,6,65.44139736100232,2.8845795866497346
sl_eat_bio_ssl_all,5,Aves,Turdus merula,10,68.39145392607453,2.3622707940083743
sl_eat_bio_ssl_all,5,Aves,Anthus trivialis,5,65.74966479470207,2.8658641685559147
sl_eat_bio_ssl_all,5,Mammalia,Globicephala macrorhynchus,7,61.55386260464413,3.230843994209312
sl_eat_bio_ssl_all,5,Mammalia,Delphinus delphis,8,60.675437061059164,3.5483907456140202
sl_eat_bio_ssl_all,5,Mammalia,Balaenoptera physalus,8,53.47886644149257,4.46266376723048
sl_eat_bio_ssl_all,5,Mammalia,Megaptera novaeangliae,8,64.97886523350718,2.845672199396122
sl_eat_bio_ssl_all,5,Mammalia,Orcinus orca,18,63.99875841478495,2.9908698561676377
sl_eat_bio_ssl_all,5,Mammalia,Lagenorhynchus acutus,6,58.58106109062967,3.609069333679384
sl_eat_bio_ssl_all,5,Mammalia,Stenella coeruleoalba,5,58.57730089957696,3.7112778353898754
sl_eat_bio_ssl_all,6,Aves,Parus major,6,58.52895940380383,2.427293244577988
sl_eat_bio_ssl_all,6,Aves,Fringilla coelebs,14,58.99989935018251,2.336165980084109
sl_eat_bio_ssl_all,6,Aves,Erithacus rubecula,6,57.015107556000174,2.6855130637992812
sl_eat_bio_ssl_all,6,Aves,Turdus merula,10,58.686481309519195,2.3456518074808677
sl_eat_bio_ssl_all,6,Aves,Anthus trivialis,5,55.64998211497048,2.972357315267257
sl_eat_bio_ssl_all,6,Mammalia,Globicephala macrorhynchus,7,54.147113104826275,3.1147054321851373
sl_eat_bio_ssl_all,6,Mammalia,Delphinus delphis,8,51.57794481813849,3.5010422972046937
sl_eat_bio_ssl_all,6,Mammalia,Balaenoptera physalus,8,41.94882225648656,4.670238747121518
sl_eat_bio_ssl_all,6,Mammalia,Megaptera novaeangliae,8,47.73792845407239,3.9187575786589433
sl_eat_bio_ssl_all,6,Mammalia,Orcinus orca,18,54.48335190313512,3.0061295223764306
sl_eat_bio_ssl_all,6,Mammalia,Lagenorhynchus acutus,6,50.96789057671336,3.501242273891985
sl_eat_bio_ssl_all,6,Mammalia,Stenella coeruleoalba,5,49.054600950325394,3.792629787322184
sl_eat_bio_ssl_all,7,Aves,Parus major,6,78.32138060887011,3.3975920290857475
sl_eat_bio_ssl_all,7,Aves,Fringilla coelebs,14,78.11034759364634,3.3649553964717533
sl_eat_bio_ssl_all,7,Aves,Erithacus rubecula,6,75.56242067100393,3.6836635410635643
sl_eat_bio_ssl_all,7,Aves,Turdus merula,10,77.93827833674938,3.3623257475351798
sl_eat_bio_ssl_all,7,Aves,Anthus trivialis,5,73.15304641489551,4.098818131821218
sl_eat_bio_ssl_all,7,Mammalia,Globicephala macrorhynchus,7,71.4895887796656,4.456300832763492
sl_eat_bio_ssl_all,7,Mammalia,Delphinus delphis,8,70.62768385760656,4.446246625016221
sl_eat_bio_ssl_all,7,Mammalia,Balaenoptera physalus,8,57.78090941871096,5.741529266965412
sl_eat_bio_ssl_all,7,Mammalia,Megaptera novaeangliae,8,64.77499235595195,5.203599229605207
sl_eat_bio_ssl_all,7,Mammalia,Orcinus orca,18,75.10193071870033,4.026836778445716
sl_eat_bio_ssl_all,7,Mammalia,Lagenorhynchus acutus,6,70.68861862981541,4.471158601874151
sl_eat_bio_ssl_all,7,Mammalia,Stenella coeruleoalba,5,67.98408080560341,4.7454488251753135
sl_eat_bio_ssl_all,8,Aves,Parus major,6,69.24559491856928,3.596490733151171
sl_eat_bio_ssl_all,8,Aves,Fringilla coelebs,14,67.31073960284324,3.786097544304013
sl_eat_bio_ssl_all,8,Aves,Erithacus rubecula,6,67.39014781568135,3.7492292574407173
sl_eat_bio_ssl_all,8,Aves,Turdus merula,10,69.70348679871417,3.5439421243242664
sl_eat_bio_ssl_all,8,Aves,Anthus trivialis,5,62.91464993734031,4.369056234592861
sl_eat_bio_ssl_all,8,Mammalia,Globicephala macrorhynchus,7,66.1772189605077,4.030545458406412
sl_eat_bio_ssl_all,8,Mammalia,Delphinus delphis,8,62.67324201924624,4.5772177031606045
sl_eat_bio_ssl_all,8,Mammalia,Balaenoptera physalus,8,55.49448052933102,5.442131850234631
sl_eat_bio_ssl_all,8,Mammalia,Megaptera novaeangliae,8,61.35928979780237,4.741599686921464
sl_eat_bio_ssl_all,8,Mammalia,Orcinus orca,18,67.02646929651821,3.958958064891094
sl_eat_bio_ssl_all,8,Mammalia,Lagenorhynchus acutus,6,64.11547478218395,4.355770326522643
sl_eat_bio_ssl_all,8,Mammalia,Stenella coeruleoalba,5,61.1776342057886,4.74336063569824
sl_eat_bio_ssl_all,9,Aves,Parus major,6,47.63911798121644,3.5149727053634896
sl_eat_bio_ssl_all,9,Aves,Fringilla coelebs,14,47.839971045792545,3.3680934632376953
sl_eat_bio_ssl_all,9,Aves,Erithacus rubecula,6,47.56856216332451,3.4661363491676047
sl_eat_bio_ssl_all,9,Aves,Turdus merula,10,48.38879591425485,3.3471325836104193
sl_eat_bio_ssl_all,9,Aves,Anthus trivialis,5,39.8262132054117,4.556480494681794
sl_eat_bio_ssl_all,9,Mammalia,Globicephala macrorhynchus,7,46.183668487280706,3.7915625780037536
sl_eat_bio_ssl_all,9,Mammalia,Delphinus delphis,8,41.3479215079187,4.437325207635562
sl_eat_bio_ssl_all,9,Mammalia,Balaenoptera physalus,8,37.104980013395796,4.91122806621008
sl_eat_bio_ssl_all,9,Mammalia,Megaptera novaeangliae,8,42.56606204252625,4.359582211481592
sl_eat_bio_ssl_all,9,Mammalia,Orcinus orca,18,42.67963741661833,4.330722433137289
sl_eat_bio_ssl_all,9,Mammalia,Lagenorhynchus acutus,6,42.282780765886386,4.2437749855632685
sl_eat_bio_ssl_all,9,Mammalia,Stenella coeruleoalba,5,38.69550030815602,4.742758450594634
sl_eat_bio_ssl_all,10,Aves,Parus major,6,26.019128010810928,3.182125245989222
sl_eat_bio_ssl_all,10,Aves,Fringilla coelebs,14,27.107542766398204,2.9919866577662386
sl_eat_bio_ssl_all,10,Aves,Erithacus rubecula,6,26.301519776193068,3.168972930606373
sl_eat_bio_ssl_all,10,Aves,Turdus merula,10,28.351100585842794,2.768802562723736
sl_eat_bio_ssl_all,10,Aves,Anthus trivialis,5,23.369135253465522,3.5731319120465024
sl_eat_bio_ssl_all,10,Mammalia,Globicephala macrorhynchus,7,27.77101900449582,2.8312625629036825
sl_eat_bio_ssl_all,10,Mammalia,Delphinus delphis,8,24.787793916051342,3.3684996564604437
sl_eat_bio_ssl_all,10,Mammalia,Balaenoptera physalus,8,22.96676107089926,3.6150411959064157
sl_eat_bio_ssl_all,10,Mammalia,Megaptera novaeangliae,8,24.09474332067615,3.451430627398886
sl_eat_bio_ssl_all,10,Mammalia,Orcinus orca,18,25.37256842499052,3.265784811515207
sl_eat_bio_ssl_all,10,Mammalia,Lagenorhynchus acutus,6,25.32216584765926,3.2207643028994655
sl_eat_bio_ssl_all,10,Mammalia,Stenella coeruleoalba,5,22.974600120388622,3.6169661650809033
sl_eat_bio_ssl_all,11,Aves,Parus major,6,24.96719524459267,3.457506904651831
sl_eat_bio_ssl_all,11,Aves,Fringilla coelebs,14,26.998045134920467,3.2231340884434228
sl_eat_bio_ssl_all,11,Aves,Erithacus rubecula,6,25.733125626775,3.4345260477824935
sl_eat_bio_ssl_all,11,Aves,Turdus merula,10,27.617490197875362,3.232279695752078
sl_eat_bio_ssl_all,11,Aves,Anthus trivialis,5,24.53295886066982,3.5472503813005583
sl_eat_bio_ssl_all,11,Mammalia,Globicephala macrorhynchus,7,25.1755713109026,3.284774358535425
sl_eat_bio_ssl_all,11,Mammalia,Delphinus delphis,8,23.78655735927503,3.4177151265516703
sl_eat_bio_ssl_all,11,Mammalia,Balaenoptera physalus,8,23.648192501092282,3.4890357508149474
sl_eat_bio_ssl_all,11,Mammalia,Megaptera novaeangliae,8,24.029320020077122,3.41260663152393
sl_eat_bio_ssl_all,11,Mammalia,Orcinus orca,18,23.491904297894482,3.6859405602010793
