model,layer_idx,id,source_dataset,is_bio,within_var,between_dist
sl_eat_bio_ssl_all,9,098334ce-c397-4222-8296-8ffca7fae437,iNaturalist,True,33.48884659909343,3.885584044730083
sl_eat_bio_ssl_all,9,6978dff9-253f-4c22-9532-708d02ae08a5,Xeno-canto,True,37.553487515989694,3.95772427519402
sl_eat_bio_ssl_all,9,dfd6cbf9-31a5-4bb6-b123-9f59b3ff4daa,NatureLM,False,40.629765998710404,3.5315163127113283
sl_eat_bio_ssl_all,9,3cb08433-cebb-4c98-898b-80e54ecb219f,iNaturalist,True,38.77390691342821,3.852898503347637
sl_eat_bio_ssl_all,9,938bd247-c632-47bd-bbe2-f00ed2e54ea8,Xeno-canto,True,44.21402348516748,3.2040911106292755
sl_eat_bio_ssl_all,9,0f9889a9-b9a6-4e30-8b08-d0242da6a515,iNaturalist,True,39.19164082296888,3.864271420263331
sl_eat_bio_ssl_all,9,547a075d-83d1-4019-8116-45f9dcc43c5e,Xeno-canto,True,43.619635534379306,3.651544824423807
sl_eat_bio_ssl_all,9,bdc650b9-36d5-47ed-824c-13cca43302ff,NatureLM,False,37.184614213137124,3.778991993358421
sl_eat_bio_ssl_all,9,6f080f55-6198-461a-851c-e725bd9a49ab,Watkins,True,31.169028911746473,5.06626970140769
sl_eat_bio_ssl_all,9,c99b124b-07b7-4093-a90b-ffdd2c65a727,iNaturalist,True,37.10627265999969,3.5768396423786712
sl_eat_bio_ssl_all,9,20ba605b-ee08-422c-ba42-f5dcc27d0a22,Xeno-canto,True,38.42719137280821,3.8848852696591942
sl_eat_bio_ssl_all,9,5e87f433-d182-4e50-9aa9-27922cdcbfd2,Xeno-canto,True,42.893901666687626,3.694117657821748
sl_eat_bio_ssl_all,9,76dd7bc3-8435-48c0-9f78-d0a3ab3b5b10,NatureLM,False,35.40268757577699,4.036270291434659
sl_eat_bio_ssl_all,9,2c3c454c-0b4e-46df-92f6-e31c1ddc72e1,Xeno-canto,True,37.56590095170795,4.094730272047435
sl_eat_bio_ssl_all,9,9b448211-8049-4506-9419-b87c7eb56679,iNaturalist,True,36.1108532175345,3.695398629255441
sl_eat_bio_ssl_all,9,61b544a0-e4aa-4ae3-b37c-d5f4dab651ec,Xeno-canto,True,40.317110353769344,3.2854967932736336
sl_eat_bio_ssl_all,9,93113a3a-def3-467f-a6a8-0aea0e83c63e,Xeno-canto,True,34.88143765358007,3.9979648891697375
sl_eat_bio_ssl_all,9,24b8e155-3f39-4502-8d6c-ae5b54479f95,Xeno-canto,True,46.61235254175115,3.3232445869750373
sl_eat_bio_ssl_all,9,1be2c6f6-d8c9-4f70-92e4-b56e5cdea7f0,iNaturalist,True,33.90055875521641,4.042210674529223
sl_eat_bio_ssl_all,9,0de51500-38b0-4fba-91d8-4197b88be5c0,Xeno-canto,True,42.495170233680035,3.1712012288164653
sl_eat_bio_ssl_all,9,e5e7833a-1fb9-40f5-a213-ca0cd70e516e,iNaturalist,True,40.96755715431291,3.6324157857388615
sl_eat_bio_ssl_all,9,c9baa9ca-fe4c-47a6-914f-639f436c7bfb,NatureLM,False,40.10415318007596,3.6926052522994994
sl_eat_bio_ssl_all,9,6e8f114b-95be-46a3-9e7c-ab79a2839796,Xeno-canto,True,37.40146177883929,4.013214084993427
sl_eat_bio_ssl_all,9,93c18450-b237-4c1a-86b8-f3f083500889,iNaturalist,True,39.3779165653245,3.323384691903172
sl_eat_bio_ssl_all,9,6abc42ac-bced-4f8e-bc1b-15d06257a15c,WavCaps,False,33.66689304505037,4.290774755348428
sl_eat_bio_ssl_all,9,259b6cdc-b252-4618-b2dd-2002b3a00c2b,iNaturalist,True,39.47293139463484,3.659406064467971
sl_eat_bio_ssl_all,9,3afa59d0-3f62-4840-8d8b-166a12870993,Xeno-canto,True,45.0770732369024,3.155176364926888
sl_eat_bio_ssl_all,9,2ebc7768-c055-4f71-8ef4-e635b3189403,Xeno-canto,True,37.9606825747857,3.912365831755642
sl_eat_bio_ssl_all,9,f36d9ee1-b897-4137-91f7-bdf664bc16f7,NatureLM,False,32.36050425701744,4.33885202381631
sl_eat_bio_ssl_all,9,b5f12d26-7328-4f78-b2a5-a3f7a363e89f,Xeno-canto,True,43.66771732116666,3.4686618708258496
sl_eat_bio_ssl_all,9,ad0c2a47-07f3-4f39-93e4-184b117456c3,Xeno-canto,True,44.49091287871099,3.533811548667924
sl_eat_bio_ssl_all,9,0881cd4e-e788-4668-b4b3-a8dce94f0306,iNaturalist,True,37.86598521486055,4.127176301141735
sl_eat_bio_ssl_all,9,e5e0eb45-0623-43f2-9fc6-fdffffdcea69,Xeno-canto,True,43.260060972868715,3.499194683584388
sl_eat_bio_ssl_all,9,1a705b9e-4b45-4fc0-9ca9-0dc306e7e1e8,Xeno-canto,True,38.86482892039202,3.518243274937692
sl_eat_bio_ssl_all,9,a50d1daf-2f9a-4f8a-822f-51ad13bbadb4,NatureLM,False,37.153854797722595,3.9608883582715197
sl_eat_bio_ssl_all,9,fb168f39-0035-4516-b8cd-8b8552705ccb,iNaturalist,True,39.20515535839558,3.835645119938645
sl_eat_bio_ssl_all,9,c5a97ecb-3eb2-41e8-82fd-ffd90d062fd7,Xeno-canto,True,44.57157466287551,3.0341339128699243
sl_eat_bio_ssl_all,9,9c65b9d3-98d4-4d13-a705-94529a1c3241,NatureLM,False,36.97226215342153,3.974666280729796
sl_eat_bio_ssl_all,9,09f37e69-9a9c-416b-9c44-86358a8ac40d,Xeno-canto,True,39.74466677163062,3.830841024007937
sl_eat_bio_ssl_all,9,6754e8a8-358b-4094-8b60-c013fa7fa5d8,Xeno-canto,True,40.31534676263478,3.3812765017982245
sl_eat_bio_ssl_all,9,4031dcbb-cf15-4625-8794-0a18eba07430,iNaturalist,True,34.75703886242959,4.064316854836051
sl_eat_bio_ssl_all,9,4d10e22d-7348-409c-8c15-7688683e0ec9,Xeno-canto,True,44.964412115935396,3.133983784270862
sl_eat_bio_ssl_all,9,f86852f7-a734-4245-a146-857bac1d5a7d,iNaturalist,True,38.31811251434474,3.5409712923235985
sl_eat_bio_ssl_all,9,d67a295c-5acf-455b-9e1f-2e7e9b8751f7,Xeno-canto,True,40.59705423475285,3.336582060959223
sl_eat_bio_ssl_all,9,4bfa106e-19e4-4a55-bee6-bccdae6395f2,Xeno-canto,True,42.675878992929476,4.0822588724614235
sl_eat_bio_ssl_all,9,1f98d9b4-40f6-48ce-9530-763e3b226d66,Xeno-canto,True,39.12827552976664,4.14208471186858
sl_eat_bio_ssl_all,9,c5fd87a3-5302-492d-bdd6-b742b5cb396b,Xeno-canto,True,41.49957945953392,3.846520286717723
