model,layer_idx,species,n_clips,within_var,centroid_norm,cos_to_global_bio_centroid,class
eat_bio,4,Megaptera novaeangliae,10,26.184273760088,2.131965847495072,0.903421837122314,Mammalia
eat_bio,4,Picus viridis,5,27.13632157980246,1.9721060921322957,0.9161758944986151,Aves
eat_bio,4,Athene noctua,7,27.07824933679528,1.9495837573562276,0.8744426743431928,Aves
eat_bio,4,Bubo virginianus,5,26.122503088473604,2.1211159997275613,0.8909929319177987,Aves
eat_bio,4,Sciurus carolinensis,7,26.653018302565137,2.0643460537111245,0.867750932472324,Mammalia
eat_bio,4,Pseudorca crassidens,8,24.216277194003155,2.5055955219554473,0.8333441515958643,Mammalia
eat_bio,4,Globicephala macrorhynchus,9,24.183098619678574,2.486522250577158,0.8627624640222213,Mammalia
eat_bio,4,Globicephala melaena,8,23.879009330712186,2.5354268254147105,0.8782829976073289,Mammalia
eat_bio,4,Sterna paradisaea,5,27.906193921615632,1.796436072525859,0.8694646039242592,Aves
eat_bio,4,Strix aluco,7,26.78626133445393,2.0269223509601906,0.877975912593204,Aves
eat_bio,4,Balaenoptera physalus,12,24.66508058191468,2.5645505683044796,0.6293214021419683,Mammalia
eat_bio,5,Delphinus delphis,9,33.5263615609128,2.8004007255019823,0.8588992701999736,Mammalia
eat_bio,5,Eubalaena glacialis,7,33.54720390193358,2.77211727698309,0.8473497421826881,Mammalia
eat_bio,5,Aegolius funereus,5,34.77806193738692,2.5862911991148745,0.861086866555795,Aves
eat_bio,5,Physeter catodon,8,29.599985638662492,3.365381939912361,0.7858829324734077,Mammalia
eat_bio,5,Orcinus orca,28,33.42835696097676,2.7271357739438153,0.8275187178922465,Mammalia
eat_bio,5,Erignathus barbatus,7,34.60767948963141,2.577448389513748,0.8551364282704925,Mammalia
eat_bio,5,Lagenorhynchus acutus,7,31.622161524637043,3.105563297299135,0.887095407908375,Mammalia
eat_bio,5,Strix uralensis,5,30.890247896561508,3.342524123208115,0.8001921345200517,Aves
eat_bio,5,Strix varia,6,35.55183797917543,2.5271342471973557,0.9048658257719617,Aves
eat_bio,5,Calidris alpina,5,35.36805004909071,2.498602356823439,0.9378425457052372,Aves
eat_bio,5,Colaptes auratus,6,35.70538525422552,2.476808108033554,0.8665032668896012,Aves
eat_bio,5,Dryobates pubescens,5,35.61708890412215,2.477061641820532,0.9348694439584485,Aves
eat_bio,5,Canis latrans,6,35.338398850212855,2.582351815179808,0.8675699868597905,Mammalia
eat_bio,5,Dendrocopos major,11,35.35700717607958,2.5140432528567,0.8967805433214019,Aves
eat_bio,5,Stenella coeruleoalba,5,31.937637458141083,3.070620192138772,0.8635167992502399,Mammalia
eat_bio,5,Stenella attenuata,6,32.541184782708974,2.9821633715756457,0.8346300767887787,Mammalia
eat_bio,5,Tyto alba,5,35.154169322587144,2.5829167240742796,0.924989449508837,Aves
eat_bio,5,Megaptera novaeangliae,10,34.449453920067015,2.575659775356175,0.8934901873926042,Mammalia
eat_bio,5,Picus viridis,5,35.80241230790304,2.4693859441880717,0.9162985329375467,Aves
eat_bio,5,Athene noctua,7,35.486488776861556,2.514235622037926,0.8697030221174932,Aves
eat_bio,5,Bubo virginianus,5,34.77192137123762,2.6675354783932925,0.887764687062505,Aves
eat_bio,5,Sciurus carolinensis,7,34.64427657049471,2.70800122189257,0.8737854449054852,Mammalia
eat_bio,5,Pseudorca crassidens,8,32.946634287155774,2.862949851645505,0.8259005354053824,Mammalia
eat_bio,5,Globicephala macrorhynchus,9,32.7581928869242,2.887399973053531,0.8566736922244035,Mammalia
eat_bio,5,Globicephala melaena,8,32.21111018723008,3.0108612910720725,0.8597524081903366,Mammalia
eat_bio,5,Sterna paradisaea,5,36.41380722454242,2.349889321199302,0.8725555622252927,Aves
eat_bio,5,Strix aluco,7,35.57410369771894,2.4789272175206274,0.8878268496695534,Aves
eat_bio,5,Balaenoptera physalus,12,31.594435546241353,3.1187375017732264,0.6382733155813022,Mammalia
eat_bio,6,Delphinus delphis,9,31.083225018513772,2.8015475505605747,0.8540368635413008,Mammalia
eat_bio,6,Eubalaena glacialis,7,31.173173088793607,2.739642456966385,0.8283813790824804,Mammalia
eat_bio,6,Aegolius funereus,5,31.133528074116903,2.8527571045186106,0.879146490541845,Aves
eat_bio,6,Physeter catodon,8,28.26533304545601,3.2433563247617117,0.8021395342832741,Mammalia
eat_bio,6,Orcinus orca,28,31.03771311766945,2.7050257964900393,0.8339958225787077,Mammalia
eat_bio,6,Erignathus barbatus,7,31.292093995671404,2.692475318391681,0.8345843074536967,Mammalia
eat_bio,6,Lagenorhynchus acutus,7,29.917418138309746,3.058871450721413,0.8874655945801716,Mammalia
eat_bio,6,Strix uralensis,5,27.453034574478362,3.605445135297873,0.8085412313504005,Aves
eat_bio,6,Strix varia,6,32.13426635750249,2.733369895605801,0.9144464084261718,Aves
eat_bio,6,Calidris alpina,5,32.033250621164164,2.7154058560587773,0.9471754503522969,Aves
eat_bio,6,Colaptes auratus,6,32.19286726660494,2.6816204802061216,0.8905941374476918,Aves
eat_bio,6,Dryobates pubescens,5,32.59220065229259,2.542177830524012,0.9463347421289379,Aves
eat_bio,6,Canis latrans,6,31.568590474502354,2.8288479881739335,0.8936505088400432,Mammalia
eat_bio,6,Dendrocopos major,11,32.15081840376957,2.6507723500721228,0.9167753202599178,Aves
eat_bio,6,Stenella coeruleoalba,5,29.54728461205063,3.0850069588455877,0.8666508594250597,Mammalia
eat_bio,6,Stenella attenuata,6,30.42500455699115,2.9023985860855115,0.8423561777332663,Mammalia
eat_bio,6,Tyto alba,5,31.74360983903132,2.7798976653878142,0.9352243340331035,Aves
eat_bio,6,Megaptera novaeangliae,10,32.21852408561867,2.5366040180959812,0.8782505644720002,Mammalia
eat_bio,6,Picus viridis,5,32.041298896182994,2.65891536974612,0.9282076304780269,Aves
eat_bio,6,Athene noctua,7,31.858302613170515,2.7014843931713988,0.8871229768072444,Aves
eat_bio,6,Bubo virginianus,5,31.409965675542548,2.8523385832332004,0.9060173631554165,Aves
eat_bio,6,Sciurus carolinensis,7,31.522548998178465,2.8048877387532407,0.9109275759090174,Mammalia
eat_bio,6,Pseudorca crassidens,8,30.4082632305199,2.8727739351892434,0.8326333251530443,Mammalia
eat_bio,6,Globicephala macrorhynchus,9,30.4711185816077,2.875750700073059,0.8591038047742136,Mammalia
eat_bio,6,Globicephala melaena,8,29.68410090381718,3.043246693821997,0.864172122623379,Mammalia
eat_bio,6,Sterna paradisaea,5,32.80588834899887,2.466981898718245,0.8996549638156922,Aves
eat_bio,6,Strix aluco,7,31.913908028144277,2.7420194216135765,0.9131986409438263,Aves
eat_bio,6,Balaenoptera physalus,12,28.188904713347558,3.264375358461772,0.6268177612668331,Mammalia
eat_bio,7,Delphinus delphis,9,35.629457753066454,3.371413455704176,0.8714507287823413,Mammalia
eat_bio,7,Eubalaena glacialis,7,35.66174432107055,3.355982333297945,0.8446881297422641,Mammalia
eat_bio,7,Aegolius funereus,5,37.80115238998036,3.0725982793849114,0.8807298895009507,Aves
eat_bio,7,Physeter catodon,8,32.577688894829954,3.656113015677557,0.8185450708075942,Mammalia
eat_bio,7,Orcinus orca,28,36.681737032177885,3.1777964168530324,0.8645747471601413,Mammalia
eat_bio,7,Erignathus barbatus,7,35.84049063636197,3.354124086517148,0.8275814741984532,Mammalia
eat_bio,7,Lagenorhynchus acutus,7,34.204052627828986,3.507731433854517,0.888576738507112,Mammalia
eat_bio,7,Strix uralensis,5,31.748221021903582,3.8917888112359154,0.8089673618075598,Aves
eat_bio,7,Strix varia,6,37.236429057903464,3.1209803321479686,0.9186331013638415,Aves
eat_bio,7,Calidris alpina,5,37.87580156794568,3.0266268163872985,0.9411059278862584,Aves
eat_bio,7,Colaptes auratus,6,37.93257003515892,3.046573136493282,0.8906282337442213,Aves
eat_bio,7,Dryobates pubescens,5,38.10405367693618,2.9530024684904213,0.9362231614298783,Aves
eat_bio,7,Canis latrans,6,36.98024468267542,3.1933663753821797,0.8947819272566095,Mammalia
eat_bio,7,Dendrocopos major,11,37.84714172789752,3.058143201473485,0.9170530411737482,Aves
eat_bio,7,Stenella coeruleoalba,5,33.59881798756874,3.5157540028606036,0.878974126363969,Mammalia
eat_bio,7,Stenella attenuata,6,36.44268000088747,3.235424830098889,0.8540924510872475,Mammalia
eat_bio,7,Tyto alba,5,37.51153689485158,3.0569953686509908,0.9305729326460384,Aves
eat_bio,7,Megaptera novaeangliae,10,36.901031797103634,3.2187534507255986,0.8251373557811529,Mammalia
eat_bio,7,Picus viridis,5,37.46884854671946,3.0843579942912487,0.9260759479192499,Aves
eat_bio,7,Athene noctua,7,37.90694101199802,3.0167765825067114,0.8992537628834787,Aves
eat_bio,7,Bubo virginianus,5,36.7840000913641,3.1768158522729717,0.901433681715317,Aves
eat_bio,7,Sciurus carolinensis,7,36.993518825526145,3.2122465732361163,0.9090176226199205,Mammalia
eat_bio,7,Pseudorca crassidens,8,35.50963574580266,3.3446145034341286,0.8650707570722574,Mammalia
eat_bio,7,Globicephala macrorhynchus,9,35.586064802504616,3.29179274819944,0.8733322418057298,Mammalia
eat_bio,7,Globicephala melaena,8,33.3367441187269,3.598379250010042,0.8668287478358356,Mammalia
eat_bio,7,Sterna paradisaea,5,38.94663397580795,2.9394266183765945,0.9059561873866966,Aves
eat_bio,7,Strix aluco,7,37.93197195227089,3.065801705457886,0.9171286277981188,Aves
eat_bio,7,Balaenoptera physalus,12,33.06504106901684,3.8832000043175308,0.6289731930547692,Mammalia
eat_bio,8,Delphinus delphis,9,28.975337224482363,3.1807416689732175,0.8827397182557568,Mammalia
eat_bio,8,Eubalaena glacialis,7,29.796548503998967,3.0391404765156653,0.8504213049311584,Mammalia
eat_bio,8,Aegolius funereus,5,31.08656800857653,2.807585893690538,0.8922373983683399,Aves
eat_bio,8,Physeter catodon,8,26.423924558533034,3.4322246437432025,0.8358287729531336,Mammalia
eat_bio,8,Orcinus orca,28,29.612729075956345,3.0517134606142164,0.8734428429581489,Mammalia
eat_bio,8,Erignathus barbatus,7,30.136278553559016,2.9919365306085646,0.8625620659582355,Mammalia
eat_bio,8,Lagenorhynchus acutus,7,27.883209735441245,3.223062491834799,0.896989434474176,Mammalia
eat_bio,8,Strix uralensis,5,27.526016058604263,3.2853209735185116,0.8175585137626562,Aves
eat_bio,8,Strix varia,6,30.967849616089637,2.7760896797489827,0.9088922113236487,Aves
eat_bio,8,Calidris alpina,5,30.937439050262935,2.8103048975131335,0.9470295050866637,Aves
eat_bio,8,Colaptes auratus,6,31.567753240256692,2.7356461718104343,0.8960451765722829,Aves
eat_bio,8,Dryobates pubescens,5,31.505052076043548,2.7007196818499963,0.9492351433640255,Aves
eat_bio,8,Canis latrans,6,30.8663425412558,2.8289323813193437,0.8877003178633347,Mammalia
eat_bio,8,Dendrocopos major,11,31.074916922398856,2.75718128449675,0.9109246337509321,Aves
eat_bio,8,Stenella coeruleoalba,5,27.523354336000544,3.279598954254403,0.8833057481991955,Mammalia
eat_bio,8,Stenella attenuata,6,29.967957073272967,3.0145107058298195,0.8704849806240811,Mammalia
eat_bio,8,Tyto alba,5,30.96060588035077,2.785260700626846,0.9331028226576762,Aves
eat_bio,8,Megaptera novaeangliae,10,30.88934774283061,2.884323371513073,0.8657342925368203,Mammalia
eat_bio,8,Picus viridis,5,31.30350733461791,2.754456506745518,0.9262147541255398,Aves
eat_bio,8,Athene noctua,7,31.758288067999395,2.6519091737310014,0.8992690148817867,Aves
eat_bio,8,Bubo virginianus,5,30.341121243319613,2.88635799581036,0.8998469227184172,Aves
eat_bio,8,Sciurus carolinensis,7,30.941958709581428,2.8111379146836706,0.913668917565794,Mammalia
eat_bio,8,Pseudorca crassidens,8,29.47538567019514,3.0726973540939437,0.8712957499129483,Mammalia
eat_bio,8,Globicephala macrorhynchus,9,29.01710805858119,3.0865671767429053,0.8783718849515114,Mammalia
eat_bio,8,Globicephala melaena,8,27.15017395530666,3.3308964997596653,0.884313363391058,Mammalia
eat_bio,8,Sterna paradisaea,5,32.138311934670625,2.6558384311829633,0.914379627388669,Aves
eat_bio,8,Strix aluco,7,31.006457785269102,2.790560329820338,0.9061408446089516,Aves
eat_bio,8,Balaenoptera physalus,12,28.094680160315573,3.524075370496746,0.6635403207767591,Mammalia
eat_bio,9,Delphinus delphis,9,21.17845208501057,2.701551310698786,0.8878668724250972,Mammalia
eat_bio,9,Eubalaena glacialis,7,21.74352549530978,2.613608754525258,0.861448847644862,Mammalia
eat_bio,9,Aegolius funereus,5,22.68567465135592,2.346233879822438,0.8902923856131543,Aves
eat_bio,9,Physeter catodon,8,19.12874145754959,3.002687347198165,0.842691898127005,Mammalia
eat_bio,9,Orcinus orca,28,21.261244372773948,2.681578061538447,0.8778746809450806,Mammalia
eat_bio,9,Erignathus barbatus,7,21.640670443361977,2.6257005147434875,0.8570251339295871,Mammalia
eat_bio,9,Lagenorhynchus acutus,7,20.260600055077127,2.8035287411882366,0.8992195876282162,Mammalia
eat_bio,9,Strix uralensis,5,19.911270734562805,2.7899057262855944,0.811168389197531,Aves
eat_bio,9,Strix varia,6,22.569059822024848,2.3353764493504166,0.9213928182919936,Aves
eat_bio,9,Calidris alpina,5,22.63015637883136,2.3754038938165243,0.9401419489865126,Aves
eat_bio,9,Colaptes auratus,6,22.785383536366457,2.3282189918246843,0.9091181632315463,Aves
eat_bio,9,Dryobates pubescens,5,22.733974810728462,2.286009557991296,0.9529438879907068,Aves
eat_bio,9,Canis latrans,6,22.54600551295917,2.3622400825386416,0.8903807614779892,Mammalia
eat_bio,9,Dendrocopos major,11,22.52010360149763,2.334996221649362,0.9102022412216663,Aves
eat_bio,9,Stenella coeruleoalba,5,20.314939621364026,2.8159669621473227,0.8914693139603835,Mammalia
eat_bio,9,Stenella attenuata,6,21.47875377705632,2.6615270643113984,0.8764418619849661,Mammalia
eat_bio,9,Tyto alba,5,22.344720389418093,2.4085256723788366,0.9412924538421598,Aves
eat_bio,9,Megaptera novaeangliae,10,22.447576866422793,2.468878157335387,0.8967678333899439,Mammalia
eat_bio,9,Picus viridis,5,22.52779552936559,2.366402643914645,0.9347658131122231,Aves
eat_bio,9,Athene noctua,7,23.10905948898616,2.25442827848784,0.8918697568751848,Aves
eat_bio,9,Bubo virginianus,5,22.30543561477861,2.392927490759204,0.9114528903040002,Aves
eat_bio,9,Sciurus carolinensis,7,22.376976114287817,2.3700169527076826,0.9083455649628214,Mammalia
eat_bio,9,Pseudorca crassidens,8,20.836970663234833,2.71930965001677,0.8762872056425481,Mammalia
eat_bio,9,Globicephala macrorhynchus,9,20.886244438224026,2.7122090073736302,0.8764294001539612,Mammalia
eat_bio,9,Globicephala melaena,8,19.49065761759709,2.8917825762292986,0.8897137398384077,Mammalia
eat_bio,9,Sterna paradisaea,5,22.90159026835845,2.3340941960206507,0.9133265908134182,Aves
eat_bio,9,Strix aluco,7,22.42292422360722,2.34855972944701,0.906082510135854,Aves
eat_bio,9,Balaenoptera physalus,12,20.329826264308625,2.979494742058281,0.693108894448225,Mammalia
eat_bio,10,Delphinus delphis,9,15.827115544005993,2.367875431686025,0.8792991694839029,Mammalia
eat_bio,10,Eubalaena glacialis,7,15.793124149823525,2.4207208609550634,0.8430827992199388,Mammalia
eat_bio,10,Aegolius funereus,5,17.879553117953535,1.888235385385241,0.8446715356224309,Aves
eat_bio,10,Physeter catodon,8,14.018275411713205,2.696501562414062,0.8232218570959061,Mammalia
eat_bio,10,Orcinus orca,28,15.622570633220377,2.4486694159211484,0.8584080630073363,Mammalia
eat_bio,10,Erignathus barbatus,7,16.425812258298553,2.2467217635983605,0.8495509896528346,Mammalia
eat_bio,10,Lagenorhynchus acutus,7,15.048995510477154,2.5166134589712232,0.8828532011367648,Mammalia
eat_bio,10,Strix uralensis,5,15.63079537452486,2.247052751061606,0.7243337396265362,Aves
eat_bio,10,Strix varia,6,17.41841931400011,1.8614142746262856,0.885829882392515,Aves
eat_bio,10,Calidris alpina,5,17.308950155118367,1.951917855126614,0.9314542783220167,Aves
eat_bio,10,Colaptes auratus,6,17.60396550876952,1.860880321769988,0.832361258843956,Aves
eat_bio,10,Dryobates pubescens,5,17.506506041261527,1.8444428881245263,0.9457338966005149,Aves
eat_bio,10,Canis latrans,6,17.31750002780611,1.897669919075656,0.806522677656023,Mammalia
eat_bio,10,Dendrocopos major,11,17.50710144076874,1.8327230167496584,0.8451777095410582,Aves
eat_bio,10,Stenella coeruleoalba,5,14.648230841984741,2.570016887045033,0.8707460320822418,Mammalia
eat_bio,10,Stenella attenuata,6,16.183812906344357,2.3384620678558776,0.8728852944176541,Mammalia
eat_bio,10,Tyto alba,5,17.517220386195135,1.9220247034933386,0.9213392701744675,Aves
eat_bio,10,Megaptera novaeangliae,10,16.981496675293794,2.149448281697194,0.8939064937743969,Mammalia
eat_bio,10,Picus viridis,5,17.25131335018928,1.8814045057300126,0.9086397260898345,Aves
eat_bio,10,Athene noctua,7,17.861892419940137,1.8211620891031524,0.831355260628174,Aves
eat_bio,10,Bubo virginianus,5,17.564496395347515,1.8870862142847624,0.8762484910471415,Aves
eat_bio,10,Sciurus carolinensis,7,17.116440670015844,1.8872982163031686,0.8361240199980213,Mammalia
eat_bio,10,Pseudorca crassidens,8,15.530929071617146,2.455199881399769,0.8692292111971032,Mammalia
eat_bio,10,Globicephala macrorhynchus,9,15.299806004229342,2.4878790098511385,0.8648319028285613,Mammalia
eat_bio,10,Globicephala melaena,8,14.63581728370665,2.5329397825498416,0.8748590744589833,Mammalia
eat_bio,10,Sterna paradisaea,5,17.936510155621974,1.8271566757695321,0.8775148232509992,Aves
eat_bio,10,Strix aluco,7,17.69742423575793,1.8377283237175577,0.8565321912385164,Aves
eat_bio,10,Balaenoptera physalus,12,15.902513185605846,2.4855081296319885,0.7389091578104784,Mammalia
eat_bio,11,Delphinus delphis,9,15.134280184957756,2.523638572872729,0.9010598073271682,Mammalia
eat_bio,11,Eubalaena glacialis,7,15.273054379463993,2.50860382757151,0.8597452385561845,Mammalia
eat_bio,11,Aegolius funereus,5,17.56700824279778,2.100365478238674,0.9020333312044861,Aves
eat_bio,11,Physeter catodon,8,14.190871784006495,2.6584049228519637,0.8468511477742549,Mammalia
eat_bio,11,Orcinus orca,28,15.017599869438767,2.545641330768237,0.870564168384742,Mammalia
eat_bio,11,Erignathus barbatus,7,15.662688063563358,2.3971967248294783,0.8883205967318744,Mammalia
eat_bio,11,Lagenorhynchus acutus,7,14.749734703732237,2.595742709842457,0.9047449236540107,Mammalia
eat_bio,11,Strix uralensis,5,15.70641818805069,2.505544687410678,0.8000574515844241,Aves
eat_bio,11,Strix varia,6,17.084641693358115,2.1113804299780177,0.9231954191838714,Aves
eat_bio,11,Calidris alpina,5,16.68591184149013,2.226522171493317,0.9670753474408132,Aves
eat_bio,11,Colaptes auratus,6,17.058185451155488,2.1746344176110433,0.90326165398541,Aves
eat_bio,11,Dryobates pubescens,5,17.00219671685472,2.1158716272854154,0.9649611631917485,Aves
eat_bio,11,Canis latrans,6,16.96432751469579,2.1910647658185245,0.8781844594509232,Mammalia
eat_bio,11,Dendrocopos major,11,16.983578901131022,2.1271081624557517,0.9055012902819439,Aves
eat_bio,11,Stenella coeruleoalba,5,14.558626484209476,2.622901463101277,0.8942482624848448,Mammalia
eat_bio,11,Stenella attenuata,6,15.655516469999462,2.4470338004060874,0.8970137069754309,Mammalia
eat_bio,11,Tyto alba,5,16.936180709363377,2.188969445598004,0.9446680356982157,Aves
eat_bio,11,Megaptera novaeangliae,10,16.310825969531557,2.2886353693409713,0.9230327674739826,Mammalia
eat_bio,11,Picus viridis,5,16.749476793169425,2.16915208581214,0.9545503391180324,Aves
eat_bio,11,Athene noctua,7,17.392599376582144,2.115646001698399,0.8812835047718343,Aves
eat_bio,11,Bubo virginianus,5,17.089796110753536,2.1761548430004014,0.9168390414779358,Aves
eat_bio,11,Sciurus carolinensis,7,16.80027036264777,2.176449292128139,0.9023647994005757,Mammalia
eat_bio,11,Pseudorca crassidens,8,15.409895125201105,2.442663074590319,0.8734579074616804,Mammalia
eat_bio,11,Globicephala macrorhynchus,9,14.953361427509751,2.550915597661566,0.8839142887156607,Mammalia
eat_bio,11,Globicephala melaena,8,14.210438810842067,2.6634008526409088,0.9025216853287744,Mammalia
eat_bio,11,Sterna paradisaea,5,17.092886493301076,2.0995954881774086,0.9194366618670784,Aves
eat_bio,11,Strix aluco,7,17.032196736703096,2.1397617185149755,0.8920755789339301,Aves
eat_bio,11,Balaenoptera physalus,12,15.21108262817017,2.547225839527103,0.803346892169483,Mammalia
eat_bio,12,Delphinus delphis,9,11.339034278330674,4.009933738548032,0.9851311693777006,Mammalia
eat_bio,12,Eubalaena glacialis,7,13.520659705345976,4.2543344158728535,0.9762688264398852,Mammalia
eat_bio,12,Aegolius funereus,5,13.32272113804146,3.5724432403389077,0.9860567053472906,Aves
eat_bio,12,Physeter catodon,8,10.042743853677631,3.8650046830735927,0.963121404030466,Mammalia
eat_bio,12,Orcinus orca,28,12.371717432855679,4.107025335889958,0.9764239610185055,Mammalia
eat_bio,12,Erignathus barbatus,7,11.524482793691142,3.9982805334264104,0.9834909459443321,Mammalia
eat_bio,12,Lagenorhynchus acutus,7,10.949379539023754,3.9074606667267013,0.9782965470410082,Mammalia
eat_bio,12,Strix uralensis,5,9.808000741607271,3.0674214662832053,0.9689148784032414,Aves
eat_bio,12,Strix varia,6,11.302456757835134,3.4135843661420906,0.9874354644426334,Aves
eat_bio,12,Calidris alpina,5,12.54453365127748,3.6471112495574523,0.9936355715503495,Aves
eat_bio,12,Colaptes auratus,6,11.976314097514665,3.50176594216039,0.9836985302172744,Aves
eat_bio,12,Dryobates pubescens,5,11.881588958458858,3.7485694159679395,0.9945131235197046,Aves
eat_bio,12,Canis latrans,6,12.712332012744268,3.6696635554173374,0.9759380384468783,Mammalia
eat_bio,12,Dendrocopos major,11,12.334655845863583,3.63428460780897,0.9850574001465776,Aves
eat_bio,12,Stenella coeruleoalba,5,11.544836665406631,4.16998748430048,0.9762583718998855,Mammalia
eat_bio,12,Stenella attenuata,6,11.474379201377356,3.8942528850255402,0.9820749931958224,Mammalia
eat_bio,12,Tyto alba,5,13.939429498152025,3.9868918165044955,0.9918894730531094,Aves
eat_bio,12,Megaptera novaeangliae,10,13.569368168740912,4.0389999794527665,0.9895056155456362,Mammalia
eat_bio,12,Picus viridis,5,12.80429388290021,3.6938467713067498,0.9913492009221312,Aves
eat_bio,12,Athene noctua,7,13.401782728713359,3.6043411101892304,0.9802046378247239,Aves
eat_bio,12,Bubo virginianus,5,11.929365207492534,3.4248333734898857,0.9862147945286948,Aves
eat_bio,12,Sciurus carolinensis,7,12.78089621280696,3.7474623760275447,0.982469046430933,Mammalia
eat_bio,12,Pseudorca crassidens,8,11.678070770484542,3.884862825736377,0.9753118307501303,Mammalia
eat_bio,12,Globicephala macrorhynchus,9,11.722068552330756,3.9489237696733217,0.9788225657476306,Mammalia
eat_bio,12,Globicephala melaena,8,9.64425450704211,3.729960586199212,0.9776932625246811,Mammalia
eat_bio,12,Sterna paradisaea,5,13.830049780852974,3.9908927314368006,0.9851841575890138,Aves
eat_bio,12,Strix aluco,7,12.502397926726745,3.588542753159164,0.9842467463169446,Aves
eat_bio,12,Balaenoptera physalus,12,13.05073248497112,3.940997513192239,0.9541518546285117,Mammalia
sl_eat_all_ssl_all,0,Delphinus delphis,9,1.1436321973197385,0.300429051186041,0.5531160221131001,Mammalia
sl_eat_all_ssl_all,0,Eubalaena glacialis,7,1.0409333530390843,0.3692888332954712,0.8252425547796836,Mammalia
sl_eat_all_ssl_all,0,Aegolius funereus,5,0.9545237193557286,0.43441389451777235,0.8738402970608004,Aves
sl_eat_all_ssl_all,0,Physeter catodon,8,1.0302618305361249,0.36433944665794593,0.3860622844404837,Mammalia
sl_eat_all_ssl_all,0,Orcinus orca,28,1.0753998061292493,0.4141714571923213,0.9497793096046517,Mammalia
sl_eat_all_ssl_all,0,Erignathus barbatus,7,0.9712484462815211,0.3107811503343358,0.8335326457696416,Mammalia
sl_eat_all_ssl_all,0,Lagenorhynchus acutus,7,1.0311784779485516,0.32017294492360526,0.7341668505228315,Mammalia
sl_eat_all_ssl_all,0,Strix uralensis,5,0.777201030801551,0.45040509428511544,0.8961889705556463,Aves
sl_eat_all_ssl_all,0,Strix varia,6,0.9941165518013607,0.3629355812839578,0.9100847621271609,Aves
sl_eat_all_ssl_all,0,Calidris alpina,5,0.9387790501450266,0.35469906499644643,0.9775445570687907,Aves
sl_eat_all_ssl_all,0,Colaptes auratus,6,0.9703083549936885,0.33409930763107737,0.9242625887687067,Aves
sl_eat_all_ssl_all,0,Dryobates pubescens,5,1.0050064255948326,0.26313576266425226,0.8958519454444498,Aves
sl_eat_all_ssl_all,0,Canis latrans,6,0.8583572798980924,0.4791962743058612,0.866883030555959,Mammalia
sl_eat_all_ssl_all,0,Dendrocopos major,11,0.9347259169694123,0.46365977732834773,0.8827359435217366,Aves
sl_eat_all_ssl_all,0,Stenella coeruleoalba,5,0.9616193353683535,0.35540366761221476,0.7492435405621212,Mammalia
sl_eat_all_ssl_all,0,Stenella attenuata,6,1.0430366047184527,0.29694946319106835,0.5941689216958094,Mammalia
sl_eat_all_ssl_all,0,Tyto alba,5,0.8835965774809885,0.4535689716972732,0.937764578333482,Aves
sl_eat_all_ssl_all,0,Megaptera novaeangliae,10,1.0417336249442277,0.2835614153648499,0.5369964385308084,Mammalia
sl_eat_all_ssl_all,0,Picus viridis,5,0.8515795998103581,0.5076243754572665,0.91637436261117,Aves
sl_eat_all_ssl_all,0,Athene noctua,7,0.9957743022033955,0.3109567862428355,0.8933787375067218,Aves
sl_eat_all_ssl_all,0,Bubo virginianus,5,1.057492483747257,0.4325974127692586,0.8973642735281572,Aves
sl_eat_all_ssl_all,0,Sciurus carolinensis,7,0.8590110853534273,0.4538934909173068,0.884051269672464,Mammalia
sl_eat_all_ssl_all,0,Pseudorca crassidens,8,1.0063710083270365,0.4256379371784738,0.931339971494412,Mammalia
sl_eat_all_ssl_all,0,Globicephala macrorhynchus,9,1.0630078375704015,0.32533494874959334,0.5000144922402813,Mammalia
sl_eat_all_ssl_all,0,Globicephala melaena,8,1.0247993126337374,0.3291379747947462,0.7223732977600371,Mammalia
sl_eat_all_ssl_all,0,Sterna paradisaea,5,1.078940638214882,0.3750421949158747,0.9173823823053331,Aves
sl_eat_all_ssl_all,0,Strix aluco,7,0.9443252400930913,0.39532265432617486,0.9098969095673531,Aves
sl_eat_all_ssl_all,0,Balaenoptera physalus,12,1.053527549959697,0.5950629317980461,0.8685085536955763,Mammalia
sl_eat_all_ssl_all,1,Delphinus delphis,9,28.337013296941038,2.172132743630594,0.9028309382736073,Mammalia
sl_eat_all_ssl_all,1,Eubalaena glacialis,7,26.54685917919981,2.6502008287318195,0.9401017710554973,Mammalia
sl_eat_all_ssl_all,1,Aegolius funereus,5,27.690047497951113,2.005353354756598,0.941953025156611,Aves
sl_eat_all_ssl_all,1,Physeter catodon,8,26.281131986631973,2.4174892018574288,0.8733687256193524,Mammalia
sl_eat_all_ssl_all,1,Orcinus orca,28,25.045586305968236,2.986155338124162,0.9348352097603777,Mammalia
sl_eat_all_ssl_all,1,Erignathus barbatus,7,28.339507504653973,2.2660228248130125,0.9620334613236218,Mammalia
sl_eat_all_ssl_all,1,Lagenorhynchus acutus,7,25.98993464312045,2.5676575670884563,0.9559982790350815,Mammalia
sl_eat_all_ssl_all,1,Strix uralensis,5,25.770940011511588,2.128718786395033,0.8707908997486319,Aves
sl_eat_all_ssl_all,1,Strix varia,6,28.218700513094234,1.9273431283881814,0.9462883451223524,Aves
sl_eat_all_ssl_all,1,Calidris alpina,5,27.201486062032014,2.2907075737277376,0.9847933664919225,Aves
