cos_class_aves_vs_mammalia,cos_order_passer_vs_other_aves,abs_cos_veitch_class_vs_passer_subord,species_separability_ratio,species_n_with_data,top1_share,top10_share,mean_l2_norm,model,layer_idx,bootstrap,seed
0.6607528979678479,0.9057449874651843,0.06618906688806125,0.07075880393193479,28,0.056905873308438076,0.27555801556672804,6.462498581239659,eat_all,11,11,11053
0.6667121327582891,0.8753789619106834,0.03055010217230448,0.0748408486208443,27,0.05639597232104071,0.2759601430522466,6.461466514045223,eat_all,11,12,12053
0.6681957239782716,0.8572722944081412,0.13610601023238733,0.07239802699955625,28,0.058360060522144555,0.2751921698620557,6.462853603705794,eat_all,11,13,13053
0.663560373779912,0.9093762892400873,0.2014089964006562,0.0658537476359817,28,0.057181075826694565,0.2729892113817044,6.461185497940232,eat_all,11,14,14053
0.657804043487788,0.8894458357533702,0.39713496684576727,0.06719793715476569,28,0.05704416620854208,0.27686195392941304,6.461482923788448,eat_all,11,15,15053
0.6934678882297738,0.8947110570116127,0.0522640298843982,0.07327293990746349,28,0.05643543926336626,0.2771604461427583,6.46071663714796,eat_all,11,16,16053
0.6800871334936421,0.8670650473511785,0.08799417633867233,0.07680494233388259,28,0.05641964037555484,0.27405959368645144,6.462353482664377,eat_all,11,17,17053
0.6829576374937016,0.8973343910516487,0.2540045385007142,0.07669697466251721,28,0.057415286473070974,0.2785966464124861,6.460359111314966,eat_all,11,18,18053
0.6543349590230242,0.9124581739902033,0.0069412235098425925,0.07162315830644005,28,0.05748504656803674,0.27486944176652733,6.462377302334595,eat_all,11,19,19053
0.6365831700393141,0.8636327069657689,0.08375602698556202,0.06765950759579048,28,0.057506154986626125,0.27645603766494076,6.460826397435466,eat_all,11,20,20053
0.6434257829697766,0.9065917079751369,0.0819628762425868,0.07227388815921518,28,0.05736733113244293,0.2755313379745752,6.462975989466069,eat_all,11,21,21053
0.6628654893945847,0.8724527289924175,0.21966321656844348,0.06900372304478486,28,0.05745996689057639,0.27913689420389587,6.460754502594391,eat_all,11,22,22053
0.6599050693923413,0.9042104016079872,0.2218297120436849,0.06764075096362149,28,0.05707929550826553,0.2730833611287305,6.459286657592999,eat_all,11,23,23053
0.699063062658069,0.9153389773176308,0.09132432673785354,0.06871744098090882,28,0.05602950135174713,0.27355342648818126,6.459362406078432,eat_all,11,24,24053
0.6811077276445566,0.8523245855823574,0.1738071957317754,0.06878109095886029,28,0.057649579390154526,0.2737881988764032,6.462207103165162,eat_all,11,25,25053
0.6957022718310821,0.8553590115172099,0.1380780228046375,0.07494609482870586,28,0.05756504427727196,0.2780114294707633,6.46095796369335,eat_all,11,26,26053
0.6428946694979332,0.8885582119716281,0.1149228483918716,0.0691516198192726,28,0.057250294191471054,0.2772659679791018,6.463593595999078,eat_all,11,27,27053
0.6604535964089554,0.909230254016339,0.2559776757205942,0.07318592754089474,27,0.056500210269978646,0.27401074084161436,6.462398739997967,eat_all,11,28,28053
0.6487343624086159,0.8812756317946271,0.13465062273959752,0.07385052130814004,28,0.057784675723020484,0.2763419272786741,6.461520454988224,eat_all,11,29,29053
0.7864066620917514,0.9074863798577881,0.6198356789108107,0.05853037428437369,27,0.27969073182942333,0.564986901108076,6.383786930110401,eat_all,12,0,54
0.8117854222301126,0.9221785993779769,0.4640103601545893,0.05466008031199321,28,0.2745063585029948,0.5641874852830249,6.399413065646466,eat_all,12,1,1054
0.8044112324768496,0.888192292616423,0.25644586270760833,0.05116717665372168,28,0.2731548887708851,0.5606550653008061,6.4116092374545754,eat_all,12,2,2054
0.8190178707797798,0.9006909134705918,0.019660253862155405,0.050956754216484115,28,0.2770997404698922,0.563266496850229,6.385168504701397,eat_all,12,3,3054
0.8017516954092077,0.875448970454058,0.47517407067140377,0.05735217896607978,28,0.2739195727998036,0.5618650103925639,6.416961695032216,eat_all,12,4,4054
0.810606271121814,0.8558325049116027,0.35744382396595376,0.05180238009594887,28,0.27832689562686663,0.5634701099996464,6.403558323570819,eat_all,12,5,5054
0.7866756072624399,0.8722386715653279,0.5518236783746995,0.0614128852770908,28,0.2734915553833511,0.5603840345613885,6.40624192657462,eat_all,12,6,6054
0.8132071722179115,0.829316280870821,0.6453274463989768,0.052388137699134925,28,0.2727714234273881,0.5608864297575815,6.417295567581634,eat_all,12,7,7054
0.7887374978274302,0.9048636331499778,0.16180696131905176,0.0540208500171913,28,0.27699535348721877,0.5647597490039307,6.374990299349371,eat_all,12,8,8054
0.7928326185436417,0.9032299591495448,0.038982160457143394,0.05574087534637125,28,0.2768049602826569,0.5621306884506674,6.402268097296516,eat_all,12,9,9054
0.8052010946757624,0.8991992355258394,0.060408900632071855,0.05612836351996207,28,0.2763149487632825,0.5626838198331993,6.386151866769469,eat_all,12,10,10054
0.7820634518640687,0.8500555056194126,0.5971555191747161,0.059173264309470744,28,0.2790641006329668,0.565189085726407,6.411099683834564,eat_all,12,11,11054
