model,layer_idx,metric,n_bootstraps,p05,p50,p95,mean,std
eat_bio,10,top10_share,30,0.31940390200427893,0.32408698517099815,0.3279414724484129,0.3240694997543351,0.0028276160912581658
eat_bio,10,mean_l2_norm,30,4.6005754435517545,4.603373286471942,4.606094952913376,4.603105550062825,0.002188576234409188
eat_bio,11,cos_class_aves_vs_mammalia,30,0.6465717628540885,0.6758188163452346,0.7006749760433165,0.6732462887753636,0.01746339512209651
eat_bio,11,cos_order_passer_vs_other_aves,30,0.92933692788074,0.9463585035924564,0.9553791714975491,0.9447662067722146,0.008899564940130224
eat_bio,11,abs_cos_veitch_class_vs_passer_subord,30,0.01256752194708046,0.14385862874611086,0.36408461746693305,0.15844799428108022,0.11570736823280049
eat_bio,11,species_separability_ratio,30,0.07065079187198049,0.0771380886379415,0.08354913166137468,0.07736838885056081,0.004381189594862077
eat_bio,11,top1_share,30,0.06014631502912677,0.06084184898482829,0.06193117556671754,0.060911265124004486,0.0006268464488637348
eat_bio,11,top10_share,30,0.33063500295032383,0.3335300013489025,0.3378234685250871,0.3339724543733139,0.0024640693751376576
eat_bio,11,mean_l2_norm,30,4.637748810615841,4.639410631122698,4.641016095763637,4.6395675763286075,0.0010695650740634515
eat_bio,12,cos_class_aves_vs_mammalia,30,0.5789919771165442,0.6139604991916683,0.6439798049528603,0.6140367103541202,0.022255534153813483
eat_bio,12,cos_order_passer_vs_other_aves,30,0.7673558534497379,0.8104145184738873,0.8603759084828736,0.811788249064406,0.029821873253283924
eat_bio,12,abs_cos_veitch_class_vs_passer_subord,30,0.04394266592435188,0.13387235453494772,0.46768290159701686,0.1844124073180673,0.13807222239653064
eat_bio,12,species_separability_ratio,30,0.05176051431420566,0.05754134143346619,0.06283995991782054,0.05671233826691634,0.0036151500244729945
eat_bio,12,top1_share,30,0.15995420833934967,0.16123302915038934,0.16480247990924624,0.16184603224303482,0.0017534264715662507
eat_bio,12,top10_share,30,0.31456170222758373,0.3184627303767764,0.32386027674482454,0.318977079012832,0.0032274421877424193
eat_bio,12,mean_l2_norm,30,4.85078060118072,4.867828890184498,4.895578380985854,4.870819411578896,0.013553294843068617
random_init_eat_seed42,5,cos_class_aves_vs_mammalia,30,0.8917353964762335,0.9082188639635083,0.9323774073564419,0.9101679075072274,0.012482337900586735
random_init_eat_seed42,5,cos_order_passer_vs_other_aves,30,0.8985950032385266,0.966835560141581,0.9894498426380844,0.9525224867017877,0.03281284214523881
random_init_eat_seed42,5,abs_cos_veitch_class_vs_passer_subord,30,0.5617562685363285,0.8691098356532266,0.9600147496290603,0.8406340864229214,0.11583501561176715
random_init_eat_seed42,5,species_separability_ratio,30,0.2786548222054921,0.3194201985059201,0.40329328146787796,0.3245624991775433,0.034648547052732355
random_init_eat_seed42,5,top1_share,30,0.5013866932993385,0.509601351794917,0.5270022893760746,0.5104243358050077,0.00844770327397398
random_init_eat_seed42,5,top10_share,30,0.8343197039764458,0.8404736831329629,0.845533733100517,0.840268271750439,0.0035501208480682315
random_init_eat_seed42,5,mean_l2_norm,30,27.712797283208893,27.71279938022887,27.712802117725996,27.712799511625175,1.660353256582426e-06
random_init_eat_seed42,7,cos_class_aves_vs_mammalia,30,0.883618265053354,0.9065852211995352,0.9347939919430075,0.9056188671088373,0.017153488220106882
random_init_eat_seed42,7,cos_order_passer_vs_other_aves,30,0.9040045273242394,0.969093403572614,0.9879878982315831,0.9558753364156651,0.028845043782177136
random_init_eat_seed42,7,abs_cos_veitch_class_vs_passer_subord,30,0.7191723296161083,0.9042528130170633,0.959913691042013,0.8716360952955668,0.08566067452592811
random_init_eat_seed42,7,species_separability_ratio,30,0.31080271100568296,0.3584733380612626,0.4173415406652498,0.3594863529144119,0.03325562432250306
random_init_eat_seed42,7,top1_share,30,0.49091282925385643,0.5000099799507283,0.5128536973364145,0.5006106197306658,0.006891552001689858
random_init_eat_seed42,7,top10_share,30,0.844531980626114,0.8489605297585427,0.8519437936469217,0.8486128469811814,0.002460376412840068
random_init_eat_seed42,7,mean_l2_norm,30,27.712797422923543,27.712799963847978,27.712802862369674,27.71279995328962,1.6585274034023951e-06
random_init_eat_seed42,9,cos_class_aves_vs_mammalia,30,0.8503489508728261,0.8905141151603668,0.9389285762915158,0.8910539350359784,0.026208704633265596
random_init_eat_seed42,9,cos_order_passer_vs_other_aves,30,0.9368639187377954,0.9757966488800421,0.9864150303568221,0.9696439164377681,0.019786814828771454
random_init_eat_seed42,9,abs_cos_veitch_class_vs_passer_subord,30,0.8554715515221265,0.9345552128896548,0.9740687003132913,0.920521195752186,0.04344492768712317
random_init_eat_seed42,9,species_separability_ratio,30,0.35982219204424043,0.39586157101994424,0.4414940334288873,0.3983795227090577,0.027958873983924354
random_init_eat_seed42,9,top1_share,30,0.4988344384423921,0.5139452077308291,0.5262720542625635,0.5128756321715391,0.008842731147646015
random_init_eat_seed42,9,top10_share,30,0.8526741552346755,0.8581462074814321,0.862827907430165,0.8577809247510052,0.0031637465273251356
random_init_eat_seed42,9,mean_l2_norm,30,27.71279730599474,27.712800429085835,27.712803100115433,27.71280029476908,1.7525886685578141e-06
random_init_eat_seed42,10,cos_class_aves_vs_mammalia,30,0.8550109703473153,0.9156469906749902,0.9445922349548352,0.9076725889828522,0.029111855031469007
random_init_eat_seed42,10,cos_order_passer_vs_other_aves,30,0.9427969234665758,0.9788811196308925,0.9852201795127075,0.9739637606314486,0.014522570309394425
random_init_eat_seed42,10,abs_cos_veitch_class_vs_passer_subord,30,0.6846391538760462,0.9208324038287499,0.9739525736390376,0.8927835338499363,0.10249928714382192
random_init_eat_seed42,10,species_separability_ratio,30,0.37542153431440567,0.4124597513586513,0.4528157532237499,0.41573309760131993,0.028492924656862168
