alpha,bio_axis_proj_mean,bio_axis_proj_std,energy_ratio_bio_mean,energy_ratio_bio_std,cos_to_bio_mean,cos_to_bio_std,cos_to_nonbio_mean,cos_to_nonbio_std
0.0,-0.5203330108337468,0.38793552601268894,0.47916670489930346,0.03683625470161759,0.4775612305638669,0.09805359463647935,0.4752691114607915,0.07722823780588021
0.25,-0.36543658696033815,0.4232432495506427,0.42056869656904383,0.06724259510308611,0.44237844885908856,0.11270078283343889,0.43466580411928946,0.0974995508677663
0.5,-0.4192836881776627,0.4665072090949182,0.4153430742406329,0.06296779623851695,0.43788583146247795,0.11172634315453689,0.43823339628148333,0.1073212166937348
0.75,-0.47828117671997206,0.5178278896487796,0.40605822550995946,0.05907796722084802,0.4314076423424168,0.11389485893574669,0.44123798790807733,0.11892487315836323
1.0,-0.9201519898877066,0.8870311883888912,0.3571928039931095,0.06880803093792158,0.4089245643241024,0.08889199099818688,0.4681918550885167,0.13947758298049753
