model,layer,n_nulls_applied,pre_multiclass_class_acc,pre_binary_class_acc,pre_order_linear_acc,pre_order_mlp_acc,post_multiclass_class_acc,post_binary_class_acc,post_order_linear_acc,post_order_mlp_acc,binary_class_majority,order_majority,n_class_clips,n_passer,n_other_aves,n_mammalia
sl_eat_bio_ssl_all,9,5,0.7386666666666667,0.9093333333333333,0.807,0.85125,0.5931666666666666,0.9043333333333333,0.5165,0.704,0.6666666666666666,0.75,600,100,300,200
sl_eat_bio_ssl_all,9,10,0.7386666666666667,0.9093333333333333,0.807,0.85125,0.4796666666666667,0.8481666666666666,0.479,0.70075,0.6666666666666666,0.75,600,100,300,200
sl_eat_bio_ssl_all,9,12,0.7386666666666667,0.9093333333333333,0.807,0.85125,0.4355,0.8131666666666667,0.4775,0.69325,0.6666666666666666,0.75,600,100,300,200
