bio_idx,nonbio_idx,alpha,bio_file,nonbio_file,bio_source,nonbio_source,valid_token_count,bio_axis_projection,energy_in_bio_top10,energy_in_nonbio_top10,energy_ratio_bio_over_total,cos_to_bio_centroid,cos_to_nonbio_centroid
1,0,1.0,83035019.flac,YHOtQseh7MIM.flac,Watkins,WavCaps,505,-1.4923628187820945,2.639290416011463,3.500570940114765,0.42986156574659995,0.37895420676217684,0.5145389848537438
1,1,0.0,83035019.flac,YDTngmSh5wnI.wav,Watkins,NatureLM,505,0.02211135428764094,5.676582820330672,6.197946286943656,0.4780469835097041,0.4833682935166407,0.4317792814416245
1,1,0.25,83035019.flac,YDTngmSh5wnI.wav,Watkins,NatureLM,505,-1.5073908955443807,3.9656475958538686,6.699856089859024,0.37182000144691724,0.5228718519963892,0.6611855010335657
1,1,0.5,83035019.flac,YDTngmSh5wnI.wav,Watkins,NatureLM,505,-1.549363676031605,4.407746129635258,7.456115186861188,0.3715271117933906,0.5361181051693722,0.6738487650175196
1,1,0.75,83035019.flac,YDTngmSh5wnI.wav,Watkins,NatureLM,505,-1.5047798143115225,4.379701726204443,7.345650044115927,0.37352412208992325,0.5381479242109519,0.6704932134363281
1,1,1.0,83035019.flac,YDTngmSh5wnI.wav,Watkins,NatureLM,505,-1.5193798563184433,4.532156042474486,7.525572436559348,0.3758714628841634,0.5371522997026127,0.6697479363865543
1,2,0.0,83035019.flac,ICLISTENHF1251_20140702T183216.535Z_054.wav,Watkins,NatureLM,505,0.02211135428764094,5.676582820330672,6.197946286943656,0.4780469835097041,0.4833682935166407,0.4317792814416245
1,2,0.25,83035019.flac,ICLISTENHF1251_20140702T183216.535Z_054.wav,Watkins,NatureLM,505,0.012236479106787462,5.502330379106765,6.141136583432563,0.4725680415300255,0.4790735706056526,0.42895676548898254
1,2,0.5,83035019.flac,ICLISTENHF1251_20140702T183216.535Z_054.wav,Watkins,NatureLM,505,-0.016730275456450172,5.22171343107167,6.024882112407802,0.4642928085112036,0.473607595426064,0.4271080876468258
1,2,0.75,83035019.flac,ICLISTENHF1251_20140702T183216.535Z_054.wav,Watkins,NatureLM,505,-0.4138506950729408,4.580984363799896,7.704508121986354,0.3728775520476598,0.5085822335202755,0.505056296110336
1,2,1.0,83035019.flac,ICLISTENHF1251_20140702T183216.535Z_054.wav,Watkins,NatureLM,505,-1.141253014303588,4.9325715958887395,14.279670981260498,0.2567410637296173,0.5120984705481877,0.5927059637769745
1,3,0.0,83035019.flac,YGPZhcnRhI-I.flac,Watkins,WavCaps,505,0.02211135428764094,5.676582820330672,6.197946286943656,0.4780469835097041,0.4833682935166407,0.4317792814416245
1,3,0.25,83035019.flac,YGPZhcnRhI-I.flac,Watkins,WavCaps,505,-1.084264662756705,3.788739843034968,4.715919812057506,0.445489883979816,0.45266253662084754,0.5373721971363353
1,3,0.5,83035019.flac,YGPZhcnRhI-I.flac,Watkins,WavCaps,505,-1.3404080940173224,4.009824208704344,6.495773717110045,0.3816845301923645,0.4566378949752259,0.5647611164484473
1,3,0.75,83035019.flac,YGPZhcnRhI-I.flac,Watkins,WavCaps,505,-1.5653581518174648,4.028644475359115,7.27489199101492,0.3564056689111058,0.4462534711667171,0.5793791006829713
1,3,1.0,83035019.flac,YGPZhcnRhI-I.flac,Watkins,WavCaps,505,-1.6559197258124319,3.7565373052845965,7.248323929260424,0.3413525373216489,0.42976777917440334,0.5736027066941876
1,4,0.0,83035019.flac,568042.flac,Watkins,WavCaps,505,0.02211135428764094,5.676582820330672,6.197946286943656,0.4780469835097041,0.4833682935166407,0.4317792814416245
1,4,0.25,83035019.flac,568042.flac,Watkins,WavCaps,505,-0.1840156419674131,7.482336822480165,8.984255500393877,0.4543949759469247,0.5372113305246257,0.5017347355812567
1,4,0.5,83035019.flac,568042.flac,Watkins,WavCaps,505,-0.3293499683435074,8.054913309315602,10.350756971632846,0.4376321636954006,0.5551925765525108,0.5328720999621768
1,4,0.75,83035019.flac,568042.flac,Watkins,WavCaps,505,-0.6181936023224913,8.245585570605128,11.226580052793544,0.42345498338905063,0.5649874853138841,0.5722662296501263
1,4,1.0,83035019.flac,568042.flac,Watkins,WavCaps,505,-0.9658046218117107,13.238171852410884,16.589472894200107,0.4438222315194699,0.5914019718248302,0.6253480403187968
2,0,0.0,9220100L.flac,YHOtQseh7MIM.flac,Watkins,WavCaps,505,0.02338438111846433,7.147848756637673,6.93460034779618,0.5075714248018959,0.5495005759243543,0.49096506909478166
2,0,0.25,9220100L.flac,YHOtQseh7MIM.flac,Watkins,WavCaps,505,-1.6562201549850826,2.102398339601291,3.182804873412722,0.3977894992617225,0.36551416474167964,0.5318167795144498
2,0,0.5,9220100L.flac,YHOtQseh7MIM.flac,Watkins,WavCaps,505,-1.5124302470295077,2.299368264455883,3.214029207979226,0.41705106079361226,0.36688529692147426,0.5087196492044935
2,0,0.75,9220100L.flac,YHOtQseh7MIM.flac,Watkins,WavCaps,505,-1.5083848098742039,2.5177262344016644,3.412088690362807,0.42458765852657143,0.3722324250262107,0.5102771868911522
2,0,1.0,9220100L.flac,YHOtQseh7MIM.flac,Watkins,WavCaps,505,-1.4923628187820945,2.639290416011463,3.500570940114765,0.42986156574659995,0.37895420676217684,0.5145389848537438
2,1,0.0,9220100L.flac,YDTngmSh5wnI.wav,Watkins,NatureLM,505,0.02338438111846433,7.147848756637673,6.93460034779618,0.5075714248018959,0.5495005759243543,0.49096506909478166
2,1,0.25,9220100L.flac,YDTngmSh5wnI.wav,Watkins,NatureLM,505,-1.5167163140504625,4.827263878796189,7.838318554308751,0.3811324038426234,0.5531884159802346,0.6845110908188433
2,1,0.5,9220100L.flac,YDTngmSh5wnI.wav,Watkins,NatureLM,505,-1.5262473945866875,4.577047918048105,7.577529999152105,0.3765698775579055,0.5411277000492613,0.6744459543648083
2,1,0.75,9220100L.flac,YDTngmSh5wnI.wav,Watkins,NatureLM,505,-1.5414342052189134,4.595432740697076,7.658902130221245,0.3750046648066425,0.5370534492936706,0.6712532491896905
2,1,1.0,9220100L.flac,YDTngmSh5wnI.wav,Watkins,NatureLM,505,-1.5193798563184433,4.532156042474486,7.525572436559348,0.3758714628841634,0.5371522997026127,0.6697479363865543
2,2,0.0,9220100L.flac,ICLISTENHF1251_20140702T183216.535Z_054.wav,Watkins,NatureLM,505,0.02338438111846433,7.147848756637673,6.93460034779618,0.5075714248018959,0.5495005759243543,0.49096506909478166
2,2,0.25,9220100L.flac,ICLISTENHF1251_20140702T183216.535Z_054.wav,Watkins,NatureLM,505,0.017922273518960585,7.576898713249342,7.418807972550592,0.5052712000845033,0.5548937690610185,0.49640830247809886
2,2,0.5,9220100L.flac,ICLISTENHF1251_20140702T183216.535Z_054.wav,Watkins,NatureLM,505,-0.14507116471603615,8.017002016220568,8.50200997979774,0.48531970423854415,0.5657235534350515,0.5238826066227801
2,2,0.75,9220100L.flac,ICLISTENHF1251_20140702T183216.535Z_054.wav,Watkins,NatureLM,505,-0.661213713612665,5.016101996903145,7.388859192801346,0.4043625707645312,0.4948066464016225,0.5200128919656618
2,2,1.0,9220100L.flac,ICLISTENHF1251_20140702T183216.535Z_054.wav,Watkins,NatureLM,505,-1.141253014303588,4.9325715958887395,14.279670981260498,0.2567410637296173,0.5120984705481877,0.5927059637769745
