model,5,10,20,50
eat_all,0.6908847211535635,0.8129248976266306,0.83078373522095,0.8079467178408984
eat_bio,0.7960765507988692,0.8077629288885285,0.8242664943856092,0.8511808378311315
sl_eat_all_ssl_all,0.6889774405591843,0.6836009731578467,0.7679697587920439,0.7722838721299403
sl_eat_bio_ssl_all,0.602311414033912,0.5797733697058477,0.6100178254931461,0.607525769595192
random_init_eat_seed42,0.9847131889033005,0.9118153214570709,0.9417787725114828,0.9189956442922664
