alpha,bio_axis_proj_mean,bio_axis_proj_std,energy_ratio_bio_mean,energy_ratio_bio_std,cos_to_bio_mean,cos_to_bio_std,cos_to_nonbio_mean,cos_to_nonbio_std
0.0,-0.7320096674497206,0.8064978222521776,0.40592594657937653,0.04200853794094173,0.750782306147781,0.09659193403598386,0.7822483293768506,0.049920726849558984
0.25,-0.3895540133136541,0.5995211415088323,0.4125346369594476,0.06996208051959513,0.8040372536768661,0.07557344016940512,0.8176985690141989,0.04192989734168698
0.5,-0.4262911126084778,0.6046961935858686,0.40596039390907274,0.07631306956797318,0.8032182156311013,0.07094233912884383,0.8194635632430368,0.03752329146169997
0.75,-0.4548687180991551,0.5838324020402756,0.4023093172634725,0.07975821586755216,0.8043872040504418,0.06795975271959678,0.8229088297772695,0.03727740558518284
1.0,-0.6349699049999549,0.5852195695689205,0.3924032547587915,0.07172800408305022,0.7741234379149097,0.07304261255872557,0.8033504369572859,0.04115520883460121
