cos_class_aves_vs_mammalia,cos_order_passer_vs_other_aves,abs_cos_veitch_class_vs_passer_subord,species_separability_ratio,species_n_with_data,top1_share,top10_share,mean_l2_norm,model,layer_idx,bootstrap,seed
0.6350932948387125,0.83709853514475,0.3835112039366102,0.08579108040959799,12,0.04956934922140336,0.2884503091121529,7.299062547810019,eat_all,9,22,22051
0.6252661985462732,0.8559882206781854,0.2243143107371555,0.07889974904277833,12,0.049268386055889804,0.289272871766929,7.2983749189617955,eat_all,9,23,23051
0.6091642154926892,0.8098682591993347,0.49985898262141526,0.08625492318109841,12,0.04983245039442142,0.290557684968461,7.2992797961102545,eat_all,9,24,24051
0.6154908779913126,0.8514331604437946,0.22653053156602798,0.08760494445631041,12,0.05046871322154716,0.29037013477392953,7.296843886369248,eat_all,9,25,25051
0.6035258834391185,0.8718533440980417,0.2644549900410491,0.07507575193690658,12,0.048531845895306215,0.28806412373659673,7.302961930885527,eat_all,9,26,26051
0.633393354023527,0.8620704796808397,0.39061698234524217,0.07694633985131474,12,0.049202268462356986,0.2902193330839315,7.299657354269163,eat_all,9,27,27051
0.5785093374844885,0.8798680984369005,0.2569540378194574,0.0895019620666951,12,0.05080766342416316,0.2912437779989933,7.293049063517325,eat_all,9,28,28051
0.5749957151861451,0.8724996820409444,0.3133386004478381,0.07974944668035949,12,0.0508506630959567,0.29311196358380553,7.291207782054192,eat_all,9,29,29051
0.6001047945026726,0.8875126221141751,0.35884443987023945,0.07999598316662648,12,0.054774761702737235,0.29379534031416477,5.724737505308448,eat_all,10,0,52
0.601797064246872,0.8965666278985696,0.2888709769135827,0.08238277642079296,12,0.05394013463717988,0.293453525324901,5.72418428019479,eat_all,10,1,1052
0.5709776201207232,0.9189532279978753,0.4144444085449714,0.08824153987776173,12,0.05465256624709854,0.2980298867390823,5.724272537962105,eat_all,10,2,2052
0.6154381605039421,0.898473465391398,0.2494818447957855,0.07140429372732553,12,0.05381612195459268,0.29420938839030286,5.724876595514241,eat_all,10,3,3052
0.5816970799743363,0.8574570373225969,0.36000276337127013,0.08534590822783407,12,0.054710400891432955,0.2950749203848703,5.72442548605543,eat_all,10,4,4052
0.6041433460156138,0.8965132429786713,0.3287453692568937,0.07526518380324958,12,0.0548781481213549,0.2958159609030328,5.723310932178559,eat_all,10,5,5052
0.6397700375736549,0.8888584165924491,0.3101470735083799,0.07302115217723007,12,0.053936302862570375,0.2918613506024253,5.725286483717304,eat_all,10,6,6052
0.6189678708725972,0.9164359562940483,0.3418571011978152,0.08221746968165561,12,0.05434713876532218,0.2941503943474051,5.724146084194372,eat_all,10,7,7052
0.5760179445145284,0.8823591170670981,0.26262748461936336,0.0789042177567249,12,0.05412878913104698,0.2940018913927113,5.724385459247951,eat_all,10,8,8052
0.6209762258821934,0.8951183096254848,0.333237560202024,0.08314829962991457,12,0.05423459262592003,0.296084503708352,5.723537598099406,eat_all,10,9,9052
0.6682239952015404,0.8861766574221127,0.18307496905875986,0.07645889620364568,12,0.054556426989043914,0.2962943240753409,5.724140175855257,eat_all,10,10,10052
0.6007045631956257,0.8775722179743676,0.3552367134149921,0.07967804027848559,12,0.05443276451611313,0.2970764385718988,5.728176113273918,eat_all,10,11,11052
0.5992668848921084,0.9055768681325812,0.22195948191218476,0.08226827772555333,12,0.055007060011539245,0.29540222261291976,5.723513792582514,eat_all,10,12,12052
