bio_idx,nonbio_idx,alpha,bio_file,nonbio_file,bio_source,nonbio_source,valid_token_count,bio_axis_projection,energy_in_bio_top10,energy_in_nonbio_top10,energy_ratio_bio_over_total,cos_to_bio_centroid,cos_to_nonbio_centroid
0,0,0.0,9777100K.flac,YHOtQseh7MIM.flac,Watkins,WavCaps,505,-1.2570310498416994,2.455437826659675,4.314462791784596,0.3626992425811912,0.6055720381549098,0.7043822370966086
0,0,0.25,9777100K.flac,YHOtQseh7MIM.flac,Watkins,WavCaps,505,-0.47779624872707843,0.5127050486864263,1.5894119676988907,0.2438993855670534,0.7719497099290595,0.8028338343321789
0,0,0.5,9777100K.flac,YHOtQseh7MIM.flac,Watkins,WavCaps,505,-0.474246523730458,0.5475161663512453,1.6592813067025323,0.24810440153059887,0.7671577550894308,0.7975202063436074
0,0,0.75,9777100K.flac,YHOtQseh7MIM.flac,Watkins,WavCaps,505,-0.47649010507219797,0.5798040394451144,1.718225784029455,0.25230483674422627,0.7627071687778759,0.7933562675615506
0,0,1.0,9777100K.flac,YHOtQseh7MIM.flac,Watkins,WavCaps,505,-0.47942674251050904,0.6090621845869134,1.7716231976753527,0.25583480670097913,0.7588749775605181,0.7898275959989114
0,1,0.0,9777100K.flac,YDTngmSh5wnI.wav,Watkins,NatureLM,505,-1.2570310498416994,2.455437826659675,4.314462791784596,0.3626992425811912,0.6055720381549098,0.7043822370966086
0,1,0.25,9777100K.flac,YDTngmSh5wnI.wav,Watkins,NatureLM,505,-0.35485961622828227,0.4790793592327856,0.9245612950592528,0.3413119716701433,0.8036303878377792,0.8214550823345179
0,1,0.5,9777100K.flac,YDTngmSh5wnI.wav,Watkins,NatureLM,505,-0.36511026967557947,0.5240899359573087,0.9912720477815211,0.3458513157788408,0.7940851123200032,0.8131888768365152
0,1,0.75,9777100K.flac,YDTngmSh5wnI.wav,Watkins,NatureLM,505,-0.3713995074411547,0.5494491052842111,1.0253111736524718,0.34890968018015583,0.7882921004540054,0.8081536388370649
0,1,1.0,9777100K.flac,YDTngmSh5wnI.wav,Watkins,NatureLM,505,-0.3750396317376838,0.5506306863590409,1.0259485509330488,0.34925658878065424,0.7826587756687562,0.8032691669183998
0,2,0.0,9777100K.flac,ICLISTENHF1251_20140702T183216.535Z_054.wav,Watkins,NatureLM,505,-1.2570310498416994,2.455437826659675,4.314462791784596,0.3626992425811912,0.6055720381549098,0.7043822370966086
0,2,0.25,9777100K.flac,ICLISTENHF1251_20140702T183216.535Z_054.wav,Watkins,NatureLM,505,-1.2547899522943302,2.4532204872314676,4.320230534678762,0.3621817710493487,0.604575686493854,0.7031358527543717
0,2,0.5,9777100K.flac,ICLISTENHF1251_20140702T183216.535Z_054.wav,Watkins,NatureLM,505,-1.2550367432253302,2.4280763749329144,4.297684582001999,0.3610113993762047,0.6094230954477259,0.7076207881149693
0,2,0.75,9777100K.flac,ICLISTENHF1251_20140702T183216.535Z_054.wav,Watkins,NatureLM,505,-1.2536458377614144,2.280338103395867,3.9495355622689776,0.3660328003059934,0.6354632297794613,0.7341481253444024
0,2,1.0,9777100K.flac,ICLISTENHF1251_20140702T183216.535Z_054.wav,Watkins,NatureLM,505,-1.074554221207138,1.9715288094318542,3.2730570794760867,0.375916964884024,0.6502279846016199,0.7362159815452651
0,3,0.0,9777100K.flac,YGPZhcnRhI-I.flac,Watkins,WavCaps,505,-1.2570310498416994,2.455437826659675,4.314462791784596,0.3626992425811912,0.6055720381549098,0.7043822370966086
0,3,0.25,9777100K.flac,YGPZhcnRhI-I.flac,Watkins,WavCaps,505,0.10193477647532675,0.7698420669027641,1.1955975323744115,0.3916895066049788,0.8631894711537098,0.8297430900563761
0,3,0.5,9777100K.flac,YGPZhcnRhI-I.flac,Watkins,WavCaps,505,0.09487069312307295,0.9093428002621243,1.306798495565482,0.4103270860816368,0.8466561678340209,0.8144746490996322
0,3,0.75,9777100K.flac,YGPZhcnRhI-I.flac,Watkins,WavCaps,505,0.08072679267912337,0.9604882217882097,1.320697306620784,0.4210478322901248,0.8444579573922475,0.8140060784220418
0,3,1.0,9777100K.flac,YGPZhcnRhI-I.flac,Watkins,WavCaps,505,0.07313726878186655,1.0101505201530632,1.3502127041209055,0.4279640140825268,0.8367269692489987,0.8073295032467739
0,4,0.0,9777100K.flac,568042.flac,Watkins,WavCaps,505,-1.2570310498416994,2.455437826659675,4.314462791784596,0.3626992425811912,0.6055720381549098,0.7043822370966086
0,4,0.25,9777100K.flac,568042.flac,Watkins,WavCaps,505,-1.2474755017108232,2.231142999062186,3.8222089719209023,0.36857975709280283,0.6347156653982367,0.7340500830632459
0,4,0.5,9777100K.flac,568042.flac,Watkins,WavCaps,505,-1.2544647692364046,2.236665640931137,3.8493753816833833,0.3675074868243792,0.631802355772481,0.7317580045827203
0,4,0.75,9777100K.flac,568042.flac,Watkins,WavCaps,505,-1.253890676990163,2.2225081650663294,3.853163293397067,0.3658045337475219,0.6290864525306876,0.729226426427649
0,4,1.0,9777100K.flac,568042.flac,Watkins,WavCaps,505,-1.2543331904162476,2.2209430029045842,3.872226350188243,0.36449717285098227,0.6259225042007694,0.7261184023308811
1,0,0.0,83035019.flac,YHOtQseh7MIM.flac,Watkins,WavCaps,505,-1.2410913716388048,2.0690839110518615,3.445418360266615,0.37520773575765687,0.6676363105256131,0.7661992144283276
1,0,0.25,83035019.flac,YHOtQseh7MIM.flac,Watkins,WavCaps,505,-0.46399514598334307,0.47621515625487193,1.5002856410465593,0.24093850956450968,0.7900755268759354,0.8200587165887476
1,0,0.5,83035019.flac,YHOtQseh7MIM.flac,Watkins,WavCaps,505,-0.4553012021794078,0.5399221908824254,1.6777445480475905,0.24346407934265546,0.7721776294385132,0.8009866134633983
1,0,0.75,83035019.flac,YHOtQseh7MIM.flac,Watkins,WavCaps,505,-0.46461329927229555,0.5852344789578741,1.7512465245889015,0.2504768830003278,0.7647133071725272,0.7940814168656619
1,0,1.0,83035019.flac,YHOtQseh7MIM.flac,Watkins,WavCaps,505,-0.47942674251050904,0.6090621845869134,1.7716231976753527,0.25583480670097913,0.7588749775605181,0.7898275959989114
1,1,0.0,83035019.flac,YDTngmSh5wnI.wav,Watkins,NatureLM,505,-1.2410913716388048,2.0690839110518615,3.445418360266615,0.37520773575765687,0.6676363105256131,0.7661992144283276
1,1,0.25,83035019.flac,YDTngmSh5wnI.wav,Watkins,NatureLM,505,-0.34167646210301306,0.48752082633624055,0.9412117293552401,0.34122609189113723,0.8052131683860597,0.8214055087237286
1,1,0.5,83035019.flac,YDTngmSh5wnI.wav,Watkins,NatureLM,505,-0.3573676593088277,0.5361849247200959,1.0101482581305137,0.3467460510235306,0.7929981478635026,0.811133288667494
1,1,0.75,83035019.flac,YDTngmSh5wnI.wav,Watkins,NatureLM,505,-0.3678337783259338,0.5587361699322906,1.0425307206403456,0.3489338181047873,0.7871778078834644,0.8065824242221082
1,1,1.0,83035019.flac,YDTngmSh5wnI.wav,Watkins,NatureLM,505,-0.3750396317376838,0.5506306863590409,1.0259485509330488,0.34925658878065424,0.7826587756687562,0.8032691669183998
1,2,0.0,83035019.flac,ICLISTENHF1251_20140702T183216.535Z_054.wav,Watkins,NatureLM,505,-1.2410913716388048,2.0690839110518615,3.445418360266615,0.37520773575765687,0.6676363105256131,0.7661992144283276
1,2,0.25,83035019.flac,ICLISTENHF1251_20140702T183216.535Z_054.wav,Watkins,NatureLM,505,-1.2341357319021191,2.062283434188373,3.4868894415995713,0.37163798648020013,0.6623446474927097,0.7607345099937656
1,2,0.5,83035019.flac,ICLISTENHF1251_20140702T183216.535Z_054.wav,Watkins,NatureLM,505,-1.2340339417388122,2.0575171358389754,3.438366760264336,0.3743741998075678,0.6675640567547032,0.7657032260510013
