model,layer_idx,source_a,source_b,is_bio_a,is_bio_b,same_bio_class,mean_cos_principal_angles,k
eat_bio,10,Watkins,Xeno-canto,True,True,True,0.5482039456663427,10
eat_bio,10,Watkins,iNaturalist,True,True,True,0.580133444200293,10
eat_bio,10,WavCaps,Xeno-canto,False,True,False,0.8231546243633504,10
eat_bio,10,WavCaps,iNaturalist,False,True,False,0.848252534025384,10
eat_bio,10,Xeno-canto,iNaturalist,True,True,True,0.906458023731511,10
eat_bio,11,Animal Sound Archive,NatureLM,True,False,False,0.7504761822775151,10
eat_bio,11,Animal Sound Archive,Watkins,True,True,True,0.6164962193125543,10
eat_bio,11,Animal Sound Archive,WavCaps,True,False,False,0.7907408775684304,10
eat_bio,11,Animal Sound Archive,Xeno-canto,True,True,True,0.8485691104891501,10
eat_bio,11,Animal Sound Archive,iNaturalist,True,True,True,0.8422491712287645,10
eat_bio,11,NatureLM,Watkins,False,True,False,0.6576941282838108,10
eat_bio,11,NatureLM,WavCaps,False,False,True,0.781010986547037,10
eat_bio,11,NatureLM,Xeno-canto,False,True,False,0.7017465047872962,10
eat_bio,11,NatureLM,iNaturalist,False,True,False,0.7285261005607444,10
eat_bio,11,Watkins,WavCaps,True,False,False,0.6296879859099931,10
eat_bio,11,Watkins,Xeno-canto,True,True,True,0.5870669537847462,10
eat_bio,11,Watkins,iNaturalist,True,True,True,0.6090678204620175,10
eat_bio,11,WavCaps,Xeno-canto,False,True,False,0.8255660609963547,10
eat_bio,11,WavCaps,iNaturalist,False,True,False,0.8475384797956564,10
eat_bio,11,Xeno-canto,iNaturalist,True,True,True,0.9204328028821877,10
eat_bio,12,Animal Sound Archive,NatureLM,True,False,False,0.5259984567724352,10
eat_bio,12,Animal Sound Archive,Watkins,True,True,True,0.4945170440825345,10
eat_bio,12,Animal Sound Archive,WavCaps,True,False,False,0.6555463982497329,10
eat_bio,12,Animal Sound Archive,Xeno-canto,True,True,True,0.6417448973436926,10
eat_bio,12,Animal Sound Archive,iNaturalist,True,True,True,0.6617852901907069,10
eat_bio,12,NatureLM,Watkins,False,True,False,0.5536311069843048,10
eat_bio,12,NatureLM,WavCaps,False,False,True,0.6498104419974133,10
eat_bio,12,NatureLM,Xeno-canto,False,True,False,0.5136163799547103,10
eat_bio,12,NatureLM,iNaturalist,False,True,False,0.5568574656973417,10
eat_bio,12,Watkins,WavCaps,True,False,False,0.6137165805470285,10
eat_bio,12,Watkins,Xeno-canto,True,True,True,0.5350218332928546,10
eat_bio,12,Watkins,iNaturalist,True,True,True,0.5510797788458914,10
eat_bio,12,WavCaps,Xeno-canto,False,True,False,0.6150827992045883,10
eat_bio,12,WavCaps,iNaturalist,False,True,False,0.6424651547401393,10
eat_bio,12,Xeno-canto,iNaturalist,True,True,True,0.8243488764558838,10
sl_eat_all_ssl_all,0,Animal Sound Archive,NatureLM,True,False,False,0.8324996739251812,10
sl_eat_all_ssl_all,0,Animal Sound Archive,Watkins,True,True,True,0.8426363568604653,10
sl_eat_all_ssl_all,0,Animal Sound Archive,WavCaps,True,False,False,0.8577154612114699,10
sl_eat_all_ssl_all,0,Animal Sound Archive,Xeno-canto,True,True,True,0.8782577124587722,10
sl_eat_all_ssl_all,0,Animal Sound Archive,iNaturalist,True,True,True,0.9282416306508976,10
sl_eat_all_ssl_all,0,NatureLM,Watkins,False,True,False,0.7675701231088421,10
sl_eat_all_ssl_all,0,NatureLM,WavCaps,False,False,True,0.9573718533509978,10
sl_eat_all_ssl_all,0,NatureLM,Xeno-canto,False,True,False,0.7950871819463642,10
sl_eat_all_ssl_all,0,NatureLM,iNaturalist,False,True,False,0.744769536996887,10
sl_eat_all_ssl_all,0,Watkins,WavCaps,True,False,False,0.7788609315750616,10
sl_eat_all_ssl_all,0,Watkins,Xeno-canto,True,True,True,0.7969764101216276,10
sl_eat_all_ssl_all,0,Watkins,iNaturalist,True,True,True,0.8486108200205493,10
sl_eat_all_ssl_all,0,WavCaps,Xeno-canto,False,True,False,0.8210054231184453,10
sl_eat_all_ssl_all,0,WavCaps,iNaturalist,False,True,False,0.7647313813880909,10
sl_eat_all_ssl_all,0,Xeno-canto,iNaturalist,True,True,True,0.9168158901116576,10
sl_eat_all_ssl_all,1,Animal Sound Archive,NatureLM,True,False,False,0.8211756044841181,10
sl_eat_all_ssl_all,1,Animal Sound Archive,Watkins,True,True,True,0.7295061483723437,10
sl_eat_all_ssl_all,1,Animal Sound Archive,WavCaps,True,False,False,0.905330990992649,10
sl_eat_all_ssl_all,1,Animal Sound Archive,Xeno-canto,True,True,True,0.938159083115351,10
sl_eat_all_ssl_all,1,Animal Sound Archive,iNaturalist,True,True,True,0.9532363734150863,10
sl_eat_all_ssl_all,1,NatureLM,Watkins,False,True,False,0.7810274318261773,10
sl_eat_all_ssl_all,1,NatureLM,WavCaps,False,False,True,0.8402447955924968,10
sl_eat_all_ssl_all,1,NatureLM,Xeno-canto,False,True,False,0.8133331924315274,10
sl_eat_all_ssl_all,1,NatureLM,iNaturalist,False,True,False,0.8249929299690519,10
sl_eat_all_ssl_all,1,Watkins,WavCaps,True,False,False,0.7879116697084998,10
sl_eat_all_ssl_all,1,Watkins,Xeno-canto,True,True,True,0.7194093987683852,10
sl_eat_all_ssl_all,1,Watkins,iNaturalist,True,True,True,0.7346816009446155,10
sl_eat_all_ssl_all,1,WavCaps,Xeno-canto,False,True,False,0.8866872809649194,10
sl_eat_all_ssl_all,1,WavCaps,iNaturalist,False,True,False,0.8895203109666993,10
sl_eat_all_ssl_all,1,Xeno-canto,iNaturalist,True,True,True,0.9620779260725772,10
sl_eat_all_ssl_all,2,Animal Sound Archive,NatureLM,True,False,False,0.7268021624215706,10
sl_eat_all_ssl_all,2,Animal Sound Archive,Watkins,True,True,True,0.7165517257583558,10
sl_eat_all_ssl_all,2,Animal Sound Archive,WavCaps,True,False,False,0.824912859335751,10
sl_eat_all_ssl_all,2,Animal Sound Archive,Xeno-canto,True,True,True,0.8952517958287846,10
sl_eat_all_ssl_all,2,Animal Sound Archive,iNaturalist,True,True,True,0.8990228117603539,10
sl_eat_all_ssl_all,2,NatureLM,Watkins,False,True,False,0.754803318523393,10
sl_eat_all_ssl_all,2,NatureLM,WavCaps,False,False,True,0.7995290740086727,10
sl_eat_all_ssl_all,2,NatureLM,Xeno-canto,False,True,False,0.6859489556325427,10
sl_eat_all_ssl_all,2,NatureLM,iNaturalist,False,True,False,0.7207744129453927,10
sl_eat_all_ssl_all,2,Watkins,WavCaps,True,False,False,0.7535893809714118,10
sl_eat_all_ssl_all,2,Watkins,Xeno-canto,True,True,True,0.6779098936909536,10
sl_eat_all_ssl_all,2,Watkins,iNaturalist,True,True,True,0.7194950304673801,10
sl_eat_all_ssl_all,2,WavCaps,Xeno-canto,False,True,False,0.7893669753822733,10
sl_eat_all_ssl_all,2,WavCaps,iNaturalist,False,True,False,0.8213357010785547,10
sl_eat_all_ssl_all,2,Xeno-canto,iNaturalist,True,True,True,0.9221785255940551,10
sl_eat_all_ssl_all,3,Animal Sound Archive,NatureLM,True,False,False,0.7630401453675428,10
sl_eat_all_ssl_all,3,Animal Sound Archive,Watkins,True,True,True,0.7102506971277263,10
sl_eat_all_ssl_all,3,Animal Sound Archive,WavCaps,True,False,False,0.7776168310293912,10
sl_eat_all_ssl_all,3,Animal Sound Archive,Xeno-canto,True,True,True,0.8686245987884224,10
sl_eat_all_ssl_all,3,Animal Sound Archive,iNaturalist,True,True,True,0.8485411891273541,10
sl_eat_all_ssl_all,3,NatureLM,Watkins,False,True,False,0.746598608834383,10
sl_eat_all_ssl_all,3,NatureLM,WavCaps,False,False,True,0.7671928731452494,10
sl_eat_all_ssl_all,3,NatureLM,Xeno-canto,False,True,False,0.735486243164954,10
sl_eat_all_ssl_all,3,NatureLM,iNaturalist,False,True,False,0.7423540385352962,10
sl_eat_all_ssl_all,3,Watkins,WavCaps,True,False,False,0.766316623625012,10
sl_eat_all_ssl_all,3,Watkins,Xeno-canto,True,True,True,0.6835285986117227,10
sl_eat_all_ssl_all,3,Watkins,iNaturalist,True,True,True,0.7067345031161038,10
sl_eat_all_ssl_all,3,WavCaps,Xeno-canto,False,True,False,0.771833814196041,10
sl_eat_all_ssl_all,3,WavCaps,iNaturalist,False,True,False,0.8346960441730047,10
sl_eat_all_ssl_all,3,Xeno-canto,iNaturalist,True,True,True,0.9010646909457727,10
sl_eat_all_ssl_all,4,Animal Sound Archive,NatureLM,True,False,False,0.6834972976557077,10
sl_eat_all_ssl_all,4,Animal Sound Archive,Watkins,True,True,True,0.5991073923187612,10
sl_eat_all_ssl_all,4,Animal Sound Archive,WavCaps,True,False,False,0.7717425489481354,10
sl_eat_all_ssl_all,4,Animal Sound Archive,Xeno-canto,True,True,True,0.8197089179404463,10
sl_eat_all_ssl_all,4,Animal Sound Archive,iNaturalist,True,True,True,0.795121151648248,10
sl_eat_all_ssl_all,4,NatureLM,Watkins,False,True,False,0.6698452766851389,10
sl_eat_all_ssl_all,4,NatureLM,WavCaps,False,False,True,0.7408072775079564,10
sl_eat_all_ssl_all,4,NatureLM,Xeno-canto,False,True,False,0.6717123950039673,10
sl_eat_all_ssl_all,4,NatureLM,iNaturalist,False,True,False,0.6767970741532253,10
sl_eat_all_ssl_all,4,Watkins,WavCaps,True,False,False,0.7477821741415637,10
sl_eat_all_ssl_all,4,Watkins,Xeno-canto,True,True,True,0.6013026413077361,10
sl_eat_all_ssl_all,4,Watkins,iNaturalist,True,True,True,0.6431400741395773,10
sl_eat_all_ssl_all,4,WavCaps,Xeno-canto,False,True,False,0.7270692098141922,10
sl_eat_all_ssl_all,4,WavCaps,iNaturalist,False,True,False,0.7501377126931487,10
sl_eat_all_ssl_all,4,Xeno-canto,iNaturalist,True,True,True,0.8067400008081298,10
sl_eat_all_ssl_all,5,Animal Sound Archive,NatureLM,True,False,False,0.6581296379766609,10
sl_eat_all_ssl_all,5,Animal Sound Archive,Watkins,True,True,True,0.5169809413310037,10
sl_eat_all_ssl_all,5,Animal Sound Archive,WavCaps,True,False,False,0.7184478858306642,10
sl_eat_all_ssl_all,5,Animal Sound Archive,Xeno-canto,True,True,True,0.8118999018941692,10
sl_eat_all_ssl_all,5,Animal Sound Archive,iNaturalist,True,True,True,0.7572215972921945,10
sl_eat_all_ssl_all,5,NatureLM,Watkins,False,True,False,0.59257062899821,10
sl_eat_all_ssl_all,5,NatureLM,WavCaps,False,False,True,0.7533544185932857,10
sl_eat_all_ssl_all,5,NatureLM,Xeno-canto,False,True,False,0.6417196911416577,10
sl_eat_all_ssl_all,5,NatureLM,iNaturalist,False,True,False,0.652783447250539,10
sl_eat_all_ssl_all,5,Watkins,WavCaps,True,False,False,0.6926742503562419,10
sl_eat_all_ssl_all,5,Watkins,Xeno-canto,True,True,True,0.5437090139968734,10
sl_eat_all_ssl_all,5,Watkins,iNaturalist,True,True,True,0.6083571894526425,10
sl_eat_all_ssl_all,5,WavCaps,Xeno-canto,False,True,False,0.7137870450489208,10
sl_eat_all_ssl_all,5,WavCaps,iNaturalist,False,True,False,0.7343814739489016,10
sl_eat_all_ssl_all,5,Xeno-canto,iNaturalist,True,True,True,0.8153296967399271,10
sl_eat_all_ssl_all,6,Animal Sound Archive,NatureLM,True,False,False,0.612315313237596,10
sl_eat_all_ssl_all,6,Animal Sound Archive,Watkins,True,True,True,0.5296178483433357,10
sl_eat_all_ssl_all,6,Animal Sound Archive,WavCaps,True,False,False,0.7096589486069868,10
sl_eat_all_ssl_all,6,Animal Sound Archive,Xeno-canto,True,True,True,0.79133807689253,10
sl_eat_all_ssl_all,6,Animal Sound Archive,iNaturalist,True,True,True,0.7708972082430667,10
sl_eat_all_ssl_all,6,NatureLM,Watkins,False,True,False,0.5993845874453175,10
sl_eat_all_ssl_all,6,NatureLM,WavCaps,False,False,True,0.7267779725413851,10
sl_eat_all_ssl_all,6,NatureLM,Xeno-canto,False,True,False,0.5575394798352481,10
sl_eat_all_ssl_all,6,NatureLM,iNaturalist,False,True,False,0.5865716872024489,10
sl_eat_all_ssl_all,6,Watkins,WavCaps,True,False,False,0.7146796919917522,10
sl_eat_all_ssl_all,6,Watkins,Xeno-canto,True,True,True,0.514886550820697,10
sl_eat_all_ssl_all,6,Watkins,iNaturalist,True,True,True,0.5717990387053221,10
sl_eat_all_ssl_all,6,WavCaps,Xeno-canto,False,True,False,0.6716888207402677,10
sl_eat_all_ssl_all,6,WavCaps,iNaturalist,False,True,False,0.7109925844904671,10
sl_eat_all_ssl_all,6,Xeno-canto,iNaturalist,True,True,True,0.8097451913343894,10
sl_eat_all_ssl_all,7,Animal Sound Archive,NatureLM,True,False,False,0.5985380893827157,10
sl_eat_all_ssl_all,7,Animal Sound Archive,Watkins,True,True,True,0.508810620177101,10
sl_eat_all_ssl_all,7,Animal Sound Archive,WavCaps,True,False,False,0.6551184623340718,10
sl_eat_all_ssl_all,7,Animal Sound Archive,Xeno-canto,True,True,True,0.7379627037990582,10
sl_eat_all_ssl_all,7,Animal Sound Archive,iNaturalist,True,True,True,0.7339832497887858,10
sl_eat_all_ssl_all,7,NatureLM,Watkins,False,True,False,0.5731544858973445,10
sl_eat_all_ssl_all,7,NatureLM,WavCaps,False,False,True,0.7188638923489457,10
sl_eat_all_ssl_all,7,NatureLM,Xeno-canto,False,True,False,0.5262278823992153,10
sl_eat_all_ssl_all,7,NatureLM,iNaturalist,False,True,False,0.5830354891847218,10
sl_eat_all_ssl_all,7,Watkins,WavCaps,True,False,False,0.675163399733719,10
sl_eat_all_ssl_all,7,Watkins,Xeno-canto,True,True,True,0.5006352638501188,10
sl_eat_all_ssl_all,7,Watkins,iNaturalist,True,True,True,0.5361522482935829,10
sl_eat_all_ssl_all,7,WavCaps,Xeno-canto,False,True,False,0.6489241783154348,10
sl_eat_all_ssl_all,7,WavCaps,iNaturalist,False,True,False,0.7130734508532776,10
sl_eat_all_ssl_all,7,Xeno-canto,iNaturalist,True,True,True,0.8119347167234773,10
sl_eat_all_ssl_all,8,Animal Sound Archive,NatureLM,True,False,False,0.627883525781434,10
sl_eat_all_ssl_all,8,Animal Sound Archive,Watkins,True,True,True,0.5956618707887789,10
sl_eat_all_ssl_all,8,Animal Sound Archive,WavCaps,True,False,False,0.7504820647456202,10
sl_eat_all_ssl_all,8,Animal Sound Archive,Xeno-canto,True,True,True,0.808562242566952,10
sl_eat_all_ssl_all,8,Animal Sound Archive,iNaturalist,True,True,True,0.7926693858852056,10
sl_eat_all_ssl_all,8,NatureLM,Watkins,False,True,False,0.6205521797820247,10
sl_eat_all_ssl_all,8,NatureLM,WavCaps,False,False,True,0.730083854893663,10
sl_eat_all_ssl_all,8,NatureLM,Xeno-canto,False,True,False,0.5807967153515732,10
sl_eat_all_ssl_all,8,NatureLM,iNaturalist,False,True,False,0.6509856809325393,10
sl_eat_all_ssl_all,8,Watkins,WavCaps,True,False,False,0.7225054706818625,10
sl_eat_all_ssl_all,8,Watkins,Xeno-canto,True,True,True,0.56877392715254,10
sl_eat_all_ssl_all,8,Watkins,iNaturalist,True,True,True,0.6060016202363727,10
sl_eat_all_ssl_all,8,WavCaps,Xeno-canto,False,True,False,0.718067592533747,10
sl_eat_all_ssl_all,8,WavCaps,iNaturalist,False,True,False,0.7600016615024292,10
sl_eat_all_ssl_all,8,Xeno-canto,iNaturalist,True,True,True,0.8051928222869661,10
sl_eat_all_ssl_all,9,Animal Sound Archive,NatureLM,True,False,False,0.5694925497407936,10
sl_eat_all_ssl_all,9,Animal Sound Archive,Watkins,True,True,True,0.42242009729880214,10
sl_eat_all_ssl_all,9,Animal Sound Archive,WavCaps,True,False,False,0.6304250912656651,10
sl_eat_all_ssl_all,9,Animal Sound Archive,Xeno-canto,True,True,True,0.7466622865014657,10
sl_eat_all_ssl_all,9,Animal Sound Archive,iNaturalist,True,True,True,0.6987781560489225,10
sl_eat_all_ssl_all,9,NatureLM,Watkins,False,True,False,0.465479392347785,10
sl_eat_all_ssl_all,9,NatureLM,WavCaps,False,False,True,0.6996933139891244,10
sl_eat_all_ssl_all,9,NatureLM,Xeno-canto,False,True,False,0.5410374266759694,10
sl_eat_all_ssl_all,9,NatureLM,iNaturalist,False,True,False,0.5714354101233201,10
sl_eat_all_ssl_all,9,Watkins,WavCaps,True,False,False,0.5739493879540465,10
sl_eat_all_ssl_all,9,Watkins,Xeno-canto,True,True,True,0.4103218169237991,10
sl_eat_all_ssl_all,9,Watkins,iNaturalist,True,True,True,0.43011487438833457,10
sl_eat_all_ssl_all,9,WavCaps,Xeno-canto,False,True,False,0.6334029996144417,10
sl_eat_all_ssl_all,9,WavCaps,iNaturalist,False,True,False,0.65878759815322,10
sl_eat_all_ssl_all,9,Xeno-canto,iNaturalist,True,True,True,0.7853727881894528,10
sl_eat_all_ssl_all,10,Animal Sound Archive,NatureLM,True,False,False,0.5743024987159066,10
sl_eat_all_ssl_all,10,Animal Sound Archive,Watkins,True,True,True,0.49417410759871894,10
sl_eat_all_ssl_all,10,Animal Sound Archive,WavCaps,True,False,False,0.7149720198714647,10
sl_eat_all_ssl_all,10,Animal Sound Archive,Xeno-canto,True,True,True,0.7892797236927537,10
sl_eat_all_ssl_all,10,Animal Sound Archive,iNaturalist,True,True,True,0.7745014948039869,10
sl_eat_all_ssl_all,10,NatureLM,Watkins,False,True,False,0.5561799143274615,10
sl_eat_all_ssl_all,10,NatureLM,WavCaps,False,False,True,0.7277946095668695,10
sl_eat_all_ssl_all,10,NatureLM,Xeno-canto,False,True,False,0.5716484023525834,10
sl_eat_all_ssl_all,10,NatureLM,iNaturalist,False,True,False,0.5927443650447078,10
sl_eat_all_ssl_all,10,Watkins,WavCaps,True,False,False,0.6316934790334698,10
sl_eat_all_ssl_all,10,Watkins,Xeno-canto,True,True,True,0.47853493576182415,10
sl_eat_all_ssl_all,10,Watkins,iNaturalist,True,True,True,0.4856850678102572,10
sl_eat_all_ssl_all,10,WavCaps,Xeno-canto,False,True,False,0.68607183133287,10
sl_eat_all_ssl_all,10,WavCaps,iNaturalist,False,True,False,0.7114323273473058,10
sl_eat_all_ssl_all,10,Xeno-canto,iNaturalist,True,True,True,0.8328522903621922,10
sl_eat_all_ssl_all,11,Animal Sound Archive,NatureLM,True,False,False,0.6630318673164939,10
sl_eat_all_ssl_all,11,Animal Sound Archive,Watkins,True,True,True,0.5668101728551777,10
sl_eat_all_ssl_all,11,Animal Sound Archive,WavCaps,True,False,False,0.8086558631196441,10
sl_eat_all_ssl_all,11,Animal Sound Archive,Xeno-canto,True,True,True,0.8827473099116883,10
sl_eat_all_ssl_all,11,Animal Sound Archive,iNaturalist,True,True,True,0.9180632884155221,10
sl_eat_all_ssl_all,11,NatureLM,Watkins,False,True,False,0.6010744584377713,10
sl_eat_all_ssl_all,11,NatureLM,WavCaps,False,False,True,0.791224549154309,10
sl_eat_all_ssl_all,11,NatureLM,Xeno-canto,False,True,False,0.6266089100623005,10
sl_eat_all_ssl_all,11,NatureLM,iNaturalist,False,True,False,0.6710164692378944,10
sl_eat_all_ssl_all,11,Watkins,WavCaps,True,False,False,0.6824711954178871,10
sl_eat_all_ssl_all,11,Watkins,Xeno-canto,True,True,True,0.5427027036251151,10
sl_eat_all_ssl_all,11,Watkins,iNaturalist,True,True,True,0.5607320928539429,10
sl_eat_all_ssl_all,11,WavCaps,Xeno-canto,False,True,False,0.7790987668215567,10
sl_eat_all_ssl_all,11,WavCaps,iNaturalist,False,True,False,0.817645950381058,10
sl_eat_all_ssl_all,11,Xeno-canto,iNaturalist,True,True,True,0.8630348917802555,10
sl_eat_all_ssl_all,12,Animal Sound Archive,NatureLM,True,False,False,0.6030732460034878,10
sl_eat_all_ssl_all,12,Animal Sound Archive,Watkins,True,True,True,0.6060528133759874,10
sl_eat_all_ssl_all,12,Animal Sound Archive,WavCaps,True,False,False,0.686197537734485,10
sl_eat_all_ssl_all,12,Animal Sound Archive,Xeno-canto,True,True,True,0.7049188112268673,10
sl_eat_all_ssl_all,12,Animal Sound Archive,iNaturalist,True,True,True,0.7386000604680569,10
sl_eat_all_ssl_all,12,NatureLM,Watkins,False,True,False,0.653363847045017,10
sl_eat_all_ssl_all,12,NatureLM,WavCaps,False,False,True,0.7509659001344723,10
sl_eat_all_ssl_all,12,NatureLM,Xeno-canto,False,True,False,0.5907490051895617,10
sl_eat_all_ssl_all,12,NatureLM,iNaturalist,False,True,False,0.6496569462870923,10
sl_eat_all_ssl_all,12,Watkins,WavCaps,True,False,False,0.7169917390711325,10
sl_eat_all_ssl_all,12,Watkins,Xeno-canto,True,True,True,0.620032637126116,10
sl_eat_all_ssl_all,12,Watkins,iNaturalist,True,True,True,0.6262829667722319,10
sl_eat_all_ssl_all,12,WavCaps,Xeno-canto,False,True,False,0.6962870546935183,10
sl_eat_all_ssl_all,12,WavCaps,iNaturalist,False,True,False,0.6965722495596067,10
sl_eat_all_ssl_all,12,Xeno-canto,iNaturalist,True,True,True,0.7347712268771532,10
sl_eat_bio_ssl_all,0,Animal Sound Archive,NatureLM,True,False,False,0.8279687135302902,10
sl_eat_bio_ssl_all,0,Animal Sound Archive,Watkins,True,True,True,0.8290889430953958,10
sl_eat_bio_ssl_all,0,Animal Sound Archive,WavCaps,True,False,False,0.8906108762969778,10
sl_eat_bio_ssl_all,0,Animal Sound Archive,Xeno-canto,True,True,True,0.8904285863642046,10
sl_eat_bio_ssl_all,0,Animal Sound Archive,iNaturalist,True,True,True,0.9401921322427838,10
sl_eat_bio_ssl_all,0,NatureLM,Watkins,False,True,False,0.736953926417864,10
sl_eat_bio_ssl_all,0,NatureLM,WavCaps,False,False,True,0.8205393343960227,10
sl_eat_bio_ssl_all,0,NatureLM,Xeno-canto,False,True,False,0.8571615336800777,10
sl_eat_bio_ssl_all,0,NatureLM,iNaturalist,False,True,False,0.8674868004497716,10
sl_eat_bio_ssl_all,0,Watkins,WavCaps,True,False,False,0.796968879945662,10
sl_eat_bio_ssl_all,0,Watkins,Xeno-canto,True,True,True,0.827236549898646,10
sl_eat_bio_ssl_all,0,Watkins,iNaturalist,True,True,True,0.8420917617183742,10
sl_eat_bio_ssl_all,0,WavCaps,Xeno-canto,False,True,False,0.8772527518378489,10
sl_eat_bio_ssl_all,0,WavCaps,iNaturalist,False,True,False,0.8940102764359704,10
sl_eat_bio_ssl_all,0,Xeno-canto,iNaturalist,True,True,True,0.9515778603461031,10
sl_eat_bio_ssl_all,1,Animal Sound Archive,NatureLM,True,False,False,0.8330796263221778,10
sl_eat_bio_ssl_all,1,Animal Sound Archive,Watkins,True,True,True,0.6822853351208066,10
sl_eat_bio_ssl_all,1,Animal Sound Archive,WavCaps,True,False,False,0.9208683301564864,10
sl_eat_bio_ssl_all,1,Animal Sound Archive,Xeno-canto,True,True,True,0.9524445066881485,10
sl_eat_bio_ssl_all,1,Animal Sound Archive,iNaturalist,True,True,True,0.96544673694164,10
sl_eat_bio_ssl_all,1,NatureLM,Watkins,False,True,False,0.7018070557046319,10
sl_eat_bio_ssl_all,1,NatureLM,WavCaps,False,False,True,0.8330840118372805,10
sl_eat_bio_ssl_all,1,NatureLM,Xeno-canto,False,True,False,0.8185577516322873,10
sl_eat_bio_ssl_all,1,NatureLM,iNaturalist,False,True,False,0.8413337453973275,10
sl_eat_bio_ssl_all,1,Watkins,WavCaps,True,False,False,0.7139852579458135,10
sl_eat_bio_ssl_all,1,Watkins,Xeno-canto,True,True,True,0.6760937648153124,10
sl_eat_bio_ssl_all,1,Watkins,iNaturalist,True,True,True,0.6858919649551346,10
sl_eat_bio_ssl_all,1,WavCaps,Xeno-canto,False,True,False,0.9092259623440645,10
sl_eat_bio_ssl_all,1,WavCaps,iNaturalist,False,True,False,0.9270990033331291,10
sl_eat_bio_ssl_all,1,Xeno-canto,iNaturalist,True,True,True,0.9659923614064354,10
sl_eat_bio_ssl_all,2,Animal Sound Archive,NatureLM,True,False,False,0.7579729526203096,10
sl_eat_bio_ssl_all,2,Animal Sound Archive,Watkins,True,True,True,0.6843609411181062,10
sl_eat_bio_ssl_all,2,Animal Sound Archive,WavCaps,True,False,False,0.8052886482637748,10
sl_eat_bio_ssl_all,2,Animal Sound Archive,Xeno-canto,True,True,True,0.8444764282473243,10
sl_eat_bio_ssl_all,2,Animal Sound Archive,iNaturalist,True,True,True,0.8701033244906622,10
sl_eat_bio_ssl_all,2,NatureLM,Watkins,False,True,False,0.7213611046081363,10
sl_eat_bio_ssl_all,2,NatureLM,WavCaps,False,False,True,0.8138972452459162,10
sl_eat_bio_ssl_all,2,NatureLM,Xeno-canto,False,True,False,0.701637811621344,10
sl_eat_bio_ssl_all,2,NatureLM,iNaturalist,False,True,False,0.7324267615405985,10
sl_eat_bio_ssl_all,2,Watkins,WavCaps,True,False,False,0.7355269909599607,10
sl_eat_bio_ssl_all,2,Watkins,Xeno-canto,True,True,True,0.6601769422772772,10
sl_eat_bio_ssl_all,2,Watkins,iNaturalist,True,True,True,0.6919874678604063,10
sl_eat_bio_ssl_all,2,WavCaps,Xeno-canto,False,True,False,0.7824913703755108,10
sl_eat_bio_ssl_all,2,WavCaps,iNaturalist,False,True,False,0.8052625815882267,10
sl_eat_bio_ssl_all,2,Xeno-canto,iNaturalist,True,True,True,0.8525356138862966,10
sl_eat_bio_ssl_all,3,Animal Sound Archive,NatureLM,True,False,False,0.7013169780847716,10
sl_eat_bio_ssl_all,3,Animal Sound Archive,Watkins,True,True,True,0.6260763799574371,10
sl_eat_bio_ssl_all,3,Animal Sound Archive,WavCaps,True,False,False,0.7415515788981913,10
sl_eat_bio_ssl_all,3,Animal Sound Archive,Xeno-canto,True,True,True,0.8632173201977473,10
sl_eat_bio_ssl_all,3,Animal Sound Archive,iNaturalist,True,True,True,0.8454290333034116,10
sl_eat_bio_ssl_all,3,NatureLM,Watkins,False,True,False,0.7268713452818111,10
sl_eat_bio_ssl_all,3,NatureLM,WavCaps,False,False,True,0.773798828628473,10
sl_eat_bio_ssl_all,3,NatureLM,Xeno-canto,False,True,False,0.6492195684932335,10
sl_eat_bio_ssl_all,3,NatureLM,iNaturalist,False,True,False,0.6739583842123235,10
sl_eat_bio_ssl_all,3,Watkins,WavCaps,True,False,False,0.7176611102512184,10
sl_eat_bio_ssl_all,3,Watkins,Xeno-canto,True,True,True,0.6407430585310357,10
sl_eat_bio_ssl_all,3,Watkins,iNaturalist,True,True,True,0.6583943965891524,10
sl_eat_bio_ssl_all,3,WavCaps,Xeno-canto,False,True,False,0.7491606001243627,10
sl_eat_bio_ssl_all,3,WavCaps,iNaturalist,False,True,False,0.7628594074873136,10
sl_eat_bio_ssl_all,3,Xeno-canto,iNaturalist,True,True,True,0.8940841478661602,10
sl_eat_bio_ssl_all,4,Animal Sound Archive,NatureLM,True,False,False,0.6266210031336509,10
sl_eat_bio_ssl_all,4,Animal Sound Archive,Watkins,True,True,True,0.6124968971936269,10
sl_eat_bio_ssl_all,4,Animal Sound Archive,WavCaps,True,False,False,0.7481988521577219,10
sl_eat_bio_ssl_all,4,Animal Sound Archive,Xeno-canto,True,True,True,0.7754073813602235,10
sl_eat_bio_ssl_all,4,Animal Sound Archive,iNaturalist,True,True,True,0.755643620715205,10
sl_eat_bio_ssl_all,4,NatureLM,Watkins,False,True,False,0.6235377470657292,10
sl_eat_bio_ssl_all,4,NatureLM,WavCaps,False,False,True,0.7156736941098905,10
sl_eat_bio_ssl_all,4,NatureLM,Xeno-canto,False,True,False,0.588553585430177,10
sl_eat_bio_ssl_all,4,NatureLM,iNaturalist,False,True,False,0.6020438084610317,10
sl_eat_bio_ssl_all,4,Watkins,WavCaps,True,False,False,0.6748370267464678,10
sl_eat_bio_ssl_all,4,Watkins,Xeno-canto,True,True,True,0.606980996239255,10
sl_eat_bio_ssl_all,4,Watkins,iNaturalist,True,True,True,0.6482788572517498,10
