model,layer_idx,source_a,source_b,is_bio_a,is_bio_b,same_bio_class,mean_cos_principal_angles,k
sl_eat_all_ssl_all,1,Animal Sound Archive,WavCaps,True,False,False,0.8237964816648814,10
sl_eat_all_ssl_all,1,Animal Sound Archive,Xeno-canto,True,True,True,0.8124417087588582,10
sl_eat_all_ssl_all,1,Animal Sound Archive,iNaturalist,True,True,True,0.8135130324825705,10
sl_eat_all_ssl_all,1,NatureLM,Watkins,False,True,False,0.7958283045931622,10
sl_eat_all_ssl_all,1,NatureLM,WavCaps,False,False,True,0.825210539954371,10
sl_eat_all_ssl_all,1,NatureLM,Xeno-canto,False,True,False,0.7996032449886196,10
sl_eat_all_ssl_all,1,NatureLM,iNaturalist,False,True,False,0.7996454132095956,10
sl_eat_all_ssl_all,1,Watkins,WavCaps,True,False,False,0.7661143993165401,10
sl_eat_all_ssl_all,1,Watkins,Xeno-canto,True,True,True,0.7350346407854585,10
sl_eat_all_ssl_all,1,Watkins,iNaturalist,True,True,True,0.7407596845568025,10
sl_eat_all_ssl_all,1,WavCaps,Xeno-canto,False,True,False,0.9351429304545595,10
sl_eat_all_ssl_all,1,WavCaps,iNaturalist,False,True,False,0.932639319541918,10
sl_eat_all_ssl_all,1,Xeno-canto,iNaturalist,True,True,True,0.9768911041437957,10
sl_eat_all_ssl_all,2,Animal Sound Archive,NatureLM,True,False,False,0.6796456684194506,10
sl_eat_all_ssl_all,2,Animal Sound Archive,Watkins,True,True,True,0.667392413323008,10
sl_eat_all_ssl_all,2,Animal Sound Archive,WavCaps,True,False,False,0.7418642257421452,10
sl_eat_all_ssl_all,2,Animal Sound Archive,Xeno-canto,True,True,True,0.7719235874003323,10
sl_eat_all_ssl_all,2,Animal Sound Archive,iNaturalist,True,True,True,0.7412622085224607,10
sl_eat_all_ssl_all,2,NatureLM,Watkins,False,True,False,0.7641728037723076,10
sl_eat_all_ssl_all,2,NatureLM,WavCaps,False,False,True,0.8160898886030991,10
sl_eat_all_ssl_all,2,NatureLM,Xeno-canto,False,True,False,0.7226499737591372,10
sl_eat_all_ssl_all,2,NatureLM,iNaturalist,False,True,False,0.755759672264405,10
sl_eat_all_ssl_all,2,Watkins,WavCaps,True,False,False,0.7638781985099854,10
sl_eat_all_ssl_all,2,Watkins,Xeno-canto,True,True,True,0.6927039207419036,10
sl_eat_all_ssl_all,2,Watkins,iNaturalist,True,True,True,0.7263160191331901,10
sl_eat_all_ssl_all,2,WavCaps,Xeno-canto,False,True,False,0.7782538293226178,10
sl_eat_all_ssl_all,2,WavCaps,iNaturalist,False,True,False,0.8314284760461368,10
sl_eat_all_ssl_all,2,Xeno-canto,iNaturalist,True,True,True,0.9260967174066159,10
sl_eat_all_ssl_all,3,Animal Sound Archive,NatureLM,True,False,False,0.6692172725117947,10
sl_eat_all_ssl_all,3,Animal Sound Archive,Watkins,True,True,True,0.6374417632311836,10
sl_eat_all_ssl_all,3,Animal Sound Archive,WavCaps,True,False,False,0.7293452530956362,10
sl_eat_all_ssl_all,3,Animal Sound Archive,Xeno-canto,True,True,True,0.6931277732812982,10
sl_eat_all_ssl_all,3,Animal Sound Archive,iNaturalist,True,True,True,0.6977842842532742,10
sl_eat_all_ssl_all,3,NatureLM,Watkins,False,True,False,0.7369455122310185,10
sl_eat_all_ssl_all,3,NatureLM,WavCaps,False,False,True,0.8097067313720652,10
sl_eat_all_ssl_all,3,NatureLM,Xeno-canto,False,True,False,0.7458627259187033,10
sl_eat_all_ssl_all,3,NatureLM,iNaturalist,False,True,False,0.7547439761890897,10
sl_eat_all_ssl_all,3,Watkins,WavCaps,True,False,False,0.7559092795349326,10
sl_eat_all_ssl_all,3,Watkins,Xeno-canto,True,True,True,0.6992903167809361,10
sl_eat_all_ssl_all,3,Watkins,iNaturalist,True,True,True,0.7098435471831237,10
sl_eat_all_ssl_all,3,WavCaps,Xeno-canto,False,True,False,0.7492710791686984,10
sl_eat_all_ssl_all,3,WavCaps,iNaturalist,False,True,False,0.7924402931309751,10
sl_eat_all_ssl_all,3,Xeno-canto,iNaturalist,True,True,True,0.9479946158252177,10
sl_eat_all_ssl_all,4,Animal Sound Archive,NatureLM,True,False,False,0.6230548314304175,10
sl_eat_all_ssl_all,4,Animal Sound Archive,Watkins,True,True,True,0.6079065871971678,10
sl_eat_all_ssl_all,4,Animal Sound Archive,WavCaps,True,False,False,0.685400456241078,10
sl_eat_all_ssl_all,4,Animal Sound Archive,Xeno-canto,True,True,True,0.6780375614814513,10
sl_eat_all_ssl_all,4,Animal Sound Archive,iNaturalist,True,True,True,0.6926910169549986,10
sl_eat_all_ssl_all,4,NatureLM,Watkins,False,True,False,0.6848468974555226,10
sl_eat_all_ssl_all,4,NatureLM,WavCaps,False,False,True,0.7648675613377771,10
sl_eat_all_ssl_all,4,NatureLM,Xeno-canto,False,True,False,0.7125266985019698,10
sl_eat_all_ssl_all,4,NatureLM,iNaturalist,False,True,False,0.7454056620443379,10
sl_eat_all_ssl_all,4,Watkins,WavCaps,True,False,False,0.7282989773494581,10
sl_eat_all_ssl_all,4,Watkins,Xeno-canto,True,True,True,0.6310126836366347,10
sl_eat_all_ssl_all,4,Watkins,iNaturalist,True,True,True,0.6828727715594222,10
sl_eat_all_ssl_all,4,WavCaps,Xeno-canto,False,True,False,0.7211608677279552,10
sl_eat_all_ssl_all,4,WavCaps,iNaturalist,False,True,False,0.7612018867309349,10
sl_eat_all_ssl_all,4,Xeno-canto,iNaturalist,True,True,True,0.9067618587994817,10
sl_eat_all_ssl_all,5,Animal Sound Archive,NatureLM,True,False,False,0.5629710858531191,10
sl_eat_all_ssl_all,5,Animal Sound Archive,Watkins,True,True,True,0.5076002813366084,10
sl_eat_all_ssl_all,5,Animal Sound Archive,WavCaps,True,False,False,0.6619439439435466,10
sl_eat_all_ssl_all,5,Animal Sound Archive,Xeno-canto,True,True,True,0.6344124969348959,10
sl_eat_all_ssl_all,5,Animal Sound Archive,iNaturalist,True,True,True,0.6272076071146401,10
sl_eat_all_ssl_all,5,NatureLM,Watkins,False,True,False,0.6113469871795547,10
sl_eat_all_ssl_all,5,NatureLM,WavCaps,False,False,True,0.7265002871980368,10
sl_eat_all_ssl_all,5,NatureLM,Xeno-canto,False,True,False,0.6671329338073035,10
sl_eat_all_ssl_all,5,NatureLM,iNaturalist,False,True,False,0.697278630219195,10
sl_eat_all_ssl_all,5,Watkins,WavCaps,True,False,False,0.6507142729655464,10
sl_eat_all_ssl_all,5,Watkins,Xeno-canto,True,True,True,0.5800165473593145,10
sl_eat_all_ssl_all,5,Watkins,iNaturalist,True,True,True,0.5975204102658542,10
sl_eat_all_ssl_all,5,WavCaps,Xeno-canto,False,True,False,0.7261147551806759,10
sl_eat_all_ssl_all,5,WavCaps,iNaturalist,False,True,False,0.7462079357478043,10
sl_eat_all_ssl_all,5,Xeno-canto,iNaturalist,True,True,True,0.893032544105138,10
sl_eat_all_ssl_all,6,Animal Sound Archive,NatureLM,True,False,False,0.5191421776328754,10
sl_eat_all_ssl_all,6,Animal Sound Archive,Watkins,True,True,True,0.5078213833183064,10
sl_eat_all_ssl_all,6,Animal Sound Archive,WavCaps,True,False,False,0.6570268228454259,10
sl_eat_all_ssl_all,6,Animal Sound Archive,Xeno-canto,True,True,True,0.6015027845870089,10
sl_eat_all_ssl_all,6,Animal Sound Archive,iNaturalist,True,True,True,0.6335802587996533,10
sl_eat_all_ssl_all,6,NatureLM,Watkins,False,True,False,0.6238905812632353,10
sl_eat_all_ssl_all,6,NatureLM,WavCaps,False,False,True,0.7070193577444416,10
sl_eat_all_ssl_all,6,NatureLM,Xeno-canto,False,True,False,0.5801660540232245,10
sl_eat_all_ssl_all,6,NatureLM,iNaturalist,False,True,False,0.5943010860412683,10
sl_eat_all_ssl_all,6,Watkins,WavCaps,True,False,False,0.6493600882507493,10
sl_eat_all_ssl_all,6,Watkins,Xeno-canto,True,True,True,0.5471992645754968,10
sl_eat_all_ssl_all,6,Watkins,iNaturalist,True,True,True,0.5814659602742873,10
sl_eat_all_ssl_all,6,WavCaps,Xeno-canto,False,True,False,0.6957075361176164,10
sl_eat_all_ssl_all,6,WavCaps,iNaturalist,False,True,False,0.7386970853389958,10
sl_eat_all_ssl_all,6,Xeno-canto,iNaturalist,True,True,True,0.8548263819362425,10
sl_eat_all_ssl_all,7,Animal Sound Archive,NatureLM,True,False,False,0.5175776400240557,10
sl_eat_all_ssl_all,7,Animal Sound Archive,Watkins,True,True,True,0.4515949772451327,10
sl_eat_all_ssl_all,7,Animal Sound Archive,WavCaps,True,False,False,0.5852591346811093,10
sl_eat_all_ssl_all,7,Animal Sound Archive,Xeno-canto,True,True,True,0.5621422242630782,10
sl_eat_all_ssl_all,7,Animal Sound Archive,iNaturalist,True,True,True,0.5582490187071277,10
sl_eat_all_ssl_all,7,NatureLM,Watkins,False,True,False,0.5863124929711999,10
sl_eat_all_ssl_all,7,NatureLM,WavCaps,False,False,True,0.7100304511073336,10
sl_eat_all_ssl_all,7,NatureLM,Xeno-canto,False,True,False,0.5775989720822519,10
sl_eat_all_ssl_all,7,NatureLM,iNaturalist,False,True,False,0.614200537174094,10
sl_eat_all_ssl_all,7,Watkins,WavCaps,True,False,False,0.6183280856070982,10
sl_eat_all_ssl_all,7,Watkins,Xeno-canto,True,True,True,0.5374861976222522,10
sl_eat_all_ssl_all,7,Watkins,iNaturalist,True,True,True,0.5522519058808593,10
sl_eat_all_ssl_all,7,WavCaps,Xeno-canto,False,True,False,0.6345910194189035,10
sl_eat_all_ssl_all,7,WavCaps,iNaturalist,False,True,False,0.6628098791609929,10
sl_eat_all_ssl_all,7,Xeno-canto,iNaturalist,True,True,True,0.8413454246144949,10
sl_eat_all_ssl_all,8,Animal Sound Archive,NatureLM,True,False,False,0.5630959478868809,10
sl_eat_all_ssl_all,8,Animal Sound Archive,Watkins,True,True,True,0.5166162063080121,10
sl_eat_all_ssl_all,8,Animal Sound Archive,WavCaps,True,False,False,0.6329023817493615,10
sl_eat_all_ssl_all,8,Animal Sound Archive,Xeno-canto,True,True,True,0.6629443854164812,10
sl_eat_all_ssl_all,8,Animal Sound Archive,iNaturalist,True,True,True,0.6490427198455707,10
sl_eat_all_ssl_all,8,NatureLM,Watkins,False,True,False,0.6224279772679161,10
sl_eat_all_ssl_all,8,NatureLM,WavCaps,False,False,True,0.7305706382320107,10
sl_eat_all_ssl_all,8,NatureLM,Xeno-canto,False,True,False,0.6323922507605371,10
sl_eat_all_ssl_all,8,NatureLM,iNaturalist,False,True,False,0.6735646357642343,10
sl_eat_all_ssl_all,8,Watkins,WavCaps,True,False,False,0.6413052759391499,10
sl_eat_all_ssl_all,8,Watkins,Xeno-canto,True,True,True,0.598942213347554,10
sl_eat_all_ssl_all,8,Watkins,iNaturalist,True,True,True,0.6130242526174893,10
sl_eat_all_ssl_all,8,WavCaps,Xeno-canto,False,True,False,0.7259599856344356,10
sl_eat_all_ssl_all,8,WavCaps,iNaturalist,False,True,False,0.7746495626226751,10
sl_eat_all_ssl_all,8,Xeno-canto,iNaturalist,True,True,True,0.8905678310806235,10
sl_eat_all_ssl_all,9,Animal Sound Archive,NatureLM,True,False,False,0.4560891601984836,10
sl_eat_all_ssl_all,9,Animal Sound Archive,Watkins,True,True,True,0.38009885849484826,10
sl_eat_all_ssl_all,9,Animal Sound Archive,WavCaps,True,False,False,0.5738262437016376,10
sl_eat_all_ssl_all,9,Animal Sound Archive,Xeno-canto,True,True,True,0.524732421743255,10
sl_eat_all_ssl_all,9,Animal Sound Archive,iNaturalist,True,True,True,0.5348853231534273,10
sl_eat_all_ssl_all,9,NatureLM,Watkins,False,True,False,0.47437874241425027,10
sl_eat_all_ssl_all,9,NatureLM,WavCaps,False,False,True,0.7091152252348267,10
sl_eat_all_ssl_all,9,NatureLM,Xeno-canto,False,True,False,0.5475635156667311,10
sl_eat_all_ssl_all,9,NatureLM,iNaturalist,False,True,False,0.6181717880717603,10
sl_eat_all_ssl_all,9,Watkins,WavCaps,True,False,False,0.5347581670370195,10
sl_eat_all_ssl_all,9,Watkins,Xeno-canto,True,True,True,0.4165218986931922,10
sl_eat_all_ssl_all,9,Watkins,iNaturalist,True,True,True,0.4452305953889085,10
sl_eat_all_ssl_all,9,WavCaps,Xeno-canto,False,True,False,0.6667724053004114,10
sl_eat_all_ssl_all,9,WavCaps,iNaturalist,False,True,False,0.6980847373718675,10
sl_eat_all_ssl_all,9,Xeno-canto,iNaturalist,True,True,True,0.85096515703558,10
sl_eat_all_ssl_all,10,Animal Sound Archive,NatureLM,True,False,False,0.5008059912600575,10
sl_eat_all_ssl_all,10,Animal Sound Archive,Watkins,True,True,True,0.46927372058279293,10
sl_eat_all_ssl_all,10,Animal Sound Archive,WavCaps,True,False,False,0.6599385046927514,10
sl_eat_all_ssl_all,10,Animal Sound Archive,Xeno-canto,True,True,True,0.6275550463803236,10
sl_eat_all_ssl_all,10,Animal Sound Archive,iNaturalist,True,True,True,0.6540518287957047,10
sl_eat_all_ssl_all,10,NatureLM,Watkins,False,True,False,0.570364283086676,10
sl_eat_all_ssl_all,10,NatureLM,WavCaps,False,False,True,0.7240372057355505,10
sl_eat_all_ssl_all,10,NatureLM,Xeno-canto,False,True,False,0.5822194416562277,10
sl_eat_all_ssl_all,10,NatureLM,iNaturalist,False,True,False,0.6370943651253258,10
sl_eat_all_ssl_all,10,Watkins,WavCaps,True,False,False,0.6054137466004137,10
sl_eat_all_ssl_all,10,Watkins,Xeno-canto,True,True,True,0.48739513165865445,10
sl_eat_all_ssl_all,10,Watkins,iNaturalist,True,True,True,0.5185401089179115,10
sl_eat_all_ssl_all,10,WavCaps,Xeno-canto,False,True,False,0.6647577460062953,10
sl_eat_all_ssl_all,10,WavCaps,iNaturalist,False,True,False,0.7447729589365576,10
sl_eat_all_ssl_all,10,Xeno-canto,iNaturalist,True,True,True,0.8135162850965006,10
sl_eat_all_ssl_all,11,Animal Sound Archive,NatureLM,True,False,False,0.6086778056954506,10
sl_eat_all_ssl_all,11,Animal Sound Archive,Watkins,True,True,True,0.5501970790144016,10
sl_eat_all_ssl_all,11,Animal Sound Archive,WavCaps,True,False,False,0.6973757323444538,10
sl_eat_all_ssl_all,11,Animal Sound Archive,Xeno-canto,True,True,True,0.6677073156249427,10
sl_eat_all_ssl_all,11,Animal Sound Archive,iNaturalist,True,True,True,0.6929480173230846,10
sl_eat_all_ssl_all,11,NatureLM,Watkins,False,True,False,0.6040132538949063,10
sl_eat_all_ssl_all,11,NatureLM,WavCaps,False,False,True,0.7907633786439547,10
sl_eat_all_ssl_all,11,NatureLM,Xeno-canto,False,True,False,0.6531756887010902,10
sl_eat_all_ssl_all,11,NatureLM,iNaturalist,False,True,False,0.6883256011839973,10
sl_eat_all_ssl_all,11,Watkins,WavCaps,True,False,False,0.6479325957015829,10
sl_eat_all_ssl_all,11,Watkins,Xeno-canto,True,True,True,0.5438434588138594,10
sl_eat_all_ssl_all,11,Watkins,iNaturalist,True,True,True,0.5727703706471553,10
sl_eat_all_ssl_all,11,WavCaps,Xeno-canto,False,True,False,0.8049613197678213,10
sl_eat_all_ssl_all,11,WavCaps,iNaturalist,False,True,False,0.837350045147239,10
sl_eat_all_ssl_all,11,Xeno-canto,iNaturalist,True,True,True,0.9350949720941999,10
sl_eat_all_ssl_all,12,Animal Sound Archive,NatureLM,True,False,False,0.48985569156430453,10
sl_eat_all_ssl_all,12,Animal Sound Archive,Watkins,True,True,True,0.5008956768680765,10
sl_eat_all_ssl_all,12,Animal Sound Archive,WavCaps,True,False,False,0.5512981490102465,10
sl_eat_all_ssl_all,12,Animal Sound Archive,Xeno-canto,True,True,True,0.5320590139331071,10
sl_eat_all_ssl_all,12,Animal Sound Archive,iNaturalist,True,True,True,0.5365267860975935,10
sl_eat_all_ssl_all,12,NatureLM,Watkins,False,True,False,0.6418450177313653,10
sl_eat_all_ssl_all,12,NatureLM,WavCaps,False,False,True,0.7069296117944223,10
sl_eat_all_ssl_all,12,NatureLM,Xeno-canto,False,True,False,0.6601527156856409,10
sl_eat_all_ssl_all,12,NatureLM,iNaturalist,False,True,False,0.6645254583565745,10
sl_eat_all_ssl_all,12,Watkins,WavCaps,True,False,False,0.6553130233454283,10
sl_eat_all_ssl_all,12,Watkins,Xeno-canto,True,True,True,0.6452039121007407,10
sl_eat_all_ssl_all,12,Watkins,iNaturalist,True,True,True,0.5994706181290069,10
sl_eat_all_ssl_all,12,WavCaps,Xeno-canto,False,True,False,0.7035884738876533,10
sl_eat_all_ssl_all,12,WavCaps,iNaturalist,False,True,False,0.6633914493849005,10
sl_eat_all_ssl_all,12,Xeno-canto,iNaturalist,True,True,True,0.823538977507263,10
sl_eat_bio_ssl_all,0,Animal Sound Archive,NatureLM,True,False,False,0.8536402214787083,10
sl_eat_bio_ssl_all,0,Animal Sound Archive,Watkins,True,True,True,0.811743575824455,10
sl_eat_bio_ssl_all,0,Animal Sound Archive,WavCaps,True,False,False,0.953919878439345,10
sl_eat_bio_ssl_all,0,Animal Sound Archive,Xeno-canto,True,True,True,0.8904244731556563,10
sl_eat_bio_ssl_all,0,Animal Sound Archive,iNaturalist,True,True,True,0.9334641894278732,10
sl_eat_bio_ssl_all,0,NatureLM,Watkins,False,True,False,0.7463577693528425,10
sl_eat_bio_ssl_all,0,NatureLM,WavCaps,False,False,True,0.8807303226010909,10
sl_eat_bio_ssl_all,0,NatureLM,Xeno-canto,False,True,False,0.7950026913274578,10
sl_eat_bio_ssl_all,0,NatureLM,iNaturalist,False,True,False,0.8704280302589258,10
sl_eat_bio_ssl_all,0,Watkins,WavCaps,True,False,False,0.8337543485039479,10
sl_eat_bio_ssl_all,0,Watkins,Xeno-canto,True,True,True,0.7754786132257067,10
sl_eat_bio_ssl_all,0,Watkins,iNaturalist,True,True,True,0.8426018915054488,10
sl_eat_bio_ssl_all,0,WavCaps,Xeno-canto,False,True,False,0.8947235401819695,10
sl_eat_bio_ssl_all,0,WavCaps,iNaturalist,False,True,False,0.9695234421575188,10
sl_eat_bio_ssl_all,0,Xeno-canto,iNaturalist,True,True,True,0.9316363210546887,10
sl_eat_bio_ssl_all,1,Animal Sound Archive,NatureLM,True,False,False,0.7656405007112295,10
sl_eat_bio_ssl_all,1,Animal Sound Archive,Watkins,True,True,True,0.6417933977809869,10
sl_eat_bio_ssl_all,1,Animal Sound Archive,WavCaps,True,False,False,0.8292581485272017,10
sl_eat_bio_ssl_all,1,Animal Sound Archive,Xeno-canto,True,True,True,0.8398131234772406,10
sl_eat_bio_ssl_all,1,Animal Sound Archive,iNaturalist,True,True,True,0.8625107058802186,10
sl_eat_bio_ssl_all,1,NatureLM,Watkins,False,True,False,0.7074728606595414,10
sl_eat_bio_ssl_all,1,NatureLM,WavCaps,False,False,True,0.8424957462672251,10
sl_eat_bio_ssl_all,1,NatureLM,Xeno-canto,False,True,False,0.827013191627443,10
sl_eat_bio_ssl_all,1,NatureLM,iNaturalist,False,True,False,0.8442981885285175,10
sl_eat_bio_ssl_all,1,Watkins,WavCaps,True,False,False,0.7078209655733729,10
sl_eat_bio_ssl_all,1,Watkins,Xeno-canto,True,True,True,0.6676217819183417,10
sl_eat_bio_ssl_all,1,Watkins,iNaturalist,True,True,True,0.6772575340441834,10
sl_eat_bio_ssl_all,1,WavCaps,Xeno-canto,False,True,False,0.9242674162289178,10
sl_eat_bio_ssl_all,1,WavCaps,iNaturalist,False,True,False,0.9049918396369773,10
sl_eat_bio_ssl_all,1,Xeno-canto,iNaturalist,True,True,True,0.9698784260725664,10
sl_eat_bio_ssl_all,2,Animal Sound Archive,NatureLM,True,False,False,0.6143827835605749,10
sl_eat_bio_ssl_all,2,Animal Sound Archive,Watkins,True,True,True,0.6174452349028191,10
sl_eat_bio_ssl_all,2,Animal Sound Archive,WavCaps,True,False,False,0.679424248423189,10
sl_eat_bio_ssl_all,2,Animal Sound Archive,Xeno-canto,True,True,True,0.7062020332586165,10
sl_eat_bio_ssl_all,2,Animal Sound Archive,iNaturalist,True,True,True,0.6917165194090013,10
sl_eat_bio_ssl_all,2,NatureLM,Watkins,False,True,False,0.7039339185660513,10
sl_eat_bio_ssl_all,2,NatureLM,WavCaps,False,False,True,0.7882358376205467,10
sl_eat_bio_ssl_all,2,NatureLM,Xeno-canto,False,True,False,0.7157820097856699,10
sl_eat_bio_ssl_all,2,NatureLM,iNaturalist,False,True,False,0.7436716311744755,10
sl_eat_bio_ssl_all,2,Watkins,WavCaps,True,False,False,0.7017953436495679,10
sl_eat_bio_ssl_all,2,Watkins,Xeno-canto,True,True,True,0.6434101173322212,10
sl_eat_bio_ssl_all,2,Watkins,iNaturalist,True,True,True,0.6644574633893964,10
sl_eat_bio_ssl_all,2,WavCaps,Xeno-canto,False,True,False,0.7844697803142611,10
sl_eat_bio_ssl_all,2,WavCaps,iNaturalist,False,True,False,0.8004183478584299,10
sl_eat_bio_ssl_all,2,Xeno-canto,iNaturalist,True,True,True,0.9511706032899413,10
sl_eat_bio_ssl_all,3,Animal Sound Archive,NatureLM,True,False,False,0.610913527654889,10
sl_eat_bio_ssl_all,3,Animal Sound Archive,Watkins,True,True,True,0.5916060003234097,10
sl_eat_bio_ssl_all,3,Animal Sound Archive,WavCaps,True,False,False,0.6979758939608649,10
sl_eat_bio_ssl_all,3,Animal Sound Archive,Xeno-canto,True,True,True,0.65900068377686,10
sl_eat_bio_ssl_all,3,Animal Sound Archive,iNaturalist,True,True,True,0.6711031357088176,10
sl_eat_bio_ssl_all,3,NatureLM,Watkins,False,True,False,0.7261181123054486,10
sl_eat_bio_ssl_all,3,NatureLM,WavCaps,False,False,True,0.7915075070101001,10
sl_eat_bio_ssl_all,3,NatureLM,Xeno-canto,False,True,False,0.6492051376366257,10
sl_eat_bio_ssl_all,3,NatureLM,iNaturalist,False,True,False,0.6681084452575072,10
sl_eat_bio_ssl_all,3,Watkins,WavCaps,True,False,False,0.6909753156031407,10
sl_eat_bio_ssl_all,3,Watkins,Xeno-canto,True,True,True,0.6611489456078365,10
sl_eat_bio_ssl_all,3,Watkins,iNaturalist,True,True,True,0.6365846093219194,10
sl_eat_bio_ssl_all,3,WavCaps,Xeno-canto,False,True,False,0.7101587238711518,10
sl_eat_bio_ssl_all,3,WavCaps,iNaturalist,False,True,False,0.7293207078051421,10
sl_eat_bio_ssl_all,3,Xeno-canto,iNaturalist,True,True,True,0.9324298305237108,10
sl_eat_bio_ssl_all,4,Animal Sound Archive,NatureLM,True,False,False,0.6331250250407832,10
sl_eat_bio_ssl_all,4,Animal Sound Archive,Watkins,True,True,True,0.5680549686945006,10
sl_eat_bio_ssl_all,4,Animal Sound Archive,WavCaps,True,False,False,0.7046680939862038,10
sl_eat_bio_ssl_all,4,Animal Sound Archive,Xeno-canto,True,True,True,0.61069433202136,10
sl_eat_bio_ssl_all,4,Animal Sound Archive,iNaturalist,True,True,True,0.6209203734847676,10
sl_eat_bio_ssl_all,4,NatureLM,Watkins,False,True,False,0.6136270073400504,10
sl_eat_bio_ssl_all,4,NatureLM,WavCaps,False,False,True,0.7484600816305391,10
sl_eat_bio_ssl_all,4,NatureLM,Xeno-canto,False,True,False,0.6339121770185762,10
sl_eat_bio_ssl_all,4,NatureLM,iNaturalist,False,True,False,0.6534632969398512,10
sl_eat_bio_ssl_all,4,Watkins,WavCaps,True,False,False,0.6348469782608286,10
sl_eat_bio_ssl_all,4,Watkins,Xeno-canto,True,True,True,0.6323552739440379,10
sl_eat_bio_ssl_all,4,Watkins,iNaturalist,True,True,True,0.6366055522161992,10
sl_eat_bio_ssl_all,4,WavCaps,Xeno-canto,False,True,False,0.7421648293595954,10
sl_eat_bio_ssl_all,4,WavCaps,iNaturalist,False,True,False,0.7321304170847991,10
sl_eat_bio_ssl_all,4,Xeno-canto,iNaturalist,True,True,True,0.8920051016735288,10
sl_eat_bio_ssl_all,5,Animal Sound Archive,NatureLM,True,False,False,0.6048213661563884,10
sl_eat_bio_ssl_all,5,Animal Sound Archive,Watkins,True,True,True,0.5167159643217168,10
sl_eat_bio_ssl_all,5,Animal Sound Archive,WavCaps,True,False,False,0.6993971618489128,10
sl_eat_bio_ssl_all,5,Animal Sound Archive,Xeno-canto,True,True,True,0.5899818524703944,10
sl_eat_bio_ssl_all,5,Animal Sound Archive,iNaturalist,True,True,True,0.6136700543091196,10
sl_eat_bio_ssl_all,5,NatureLM,Watkins,False,True,False,0.5394169036021881,10
sl_eat_bio_ssl_all,5,NatureLM,WavCaps,False,False,True,0.6953182084479502,10
sl_eat_bio_ssl_all,5,NatureLM,Xeno-canto,False,True,False,0.5908871167474241,10
sl_eat_bio_ssl_all,5,NatureLM,iNaturalist,False,True,False,0.615116088925949,10
sl_eat_bio_ssl_all,5,Watkins,WavCaps,True,False,False,0.6163252974600486,10
sl_eat_bio_ssl_all,5,Watkins,Xeno-canto,True,True,True,0.5932243362244024,10
sl_eat_bio_ssl_all,5,Watkins,iNaturalist,True,True,True,0.566715010795724,10
sl_eat_bio_ssl_all,5,WavCaps,Xeno-canto,False,True,False,0.666424701021627,10
sl_eat_bio_ssl_all,5,WavCaps,iNaturalist,False,True,False,0.6769021870739018,10
sl_eat_bio_ssl_all,5,Xeno-canto,iNaturalist,True,True,True,0.8365107364852902,10
sl_eat_bio_ssl_all,6,Animal Sound Archive,NatureLM,True,False,False,0.47208544017393583,10
sl_eat_bio_ssl_all,6,Animal Sound Archive,Watkins,True,True,True,0.38752399565646656,10
sl_eat_bio_ssl_all,6,Animal Sound Archive,WavCaps,True,False,False,0.5372837840069347,10
sl_eat_bio_ssl_all,6,Animal Sound Archive,Xeno-canto,True,True,True,0.46925838916524737,10
sl_eat_bio_ssl_all,6,Animal Sound Archive,iNaturalist,True,True,True,0.49472289141733566,10
sl_eat_bio_ssl_all,6,NatureLM,Watkins,False,True,False,0.44063983866968126,10
sl_eat_bio_ssl_all,6,NatureLM,WavCaps,False,False,True,0.6372690358478534,10
sl_eat_bio_ssl_all,6,NatureLM,Xeno-canto,False,True,False,0.5409312072793349,10
sl_eat_bio_ssl_all,6,NatureLM,iNaturalist,False,True,False,0.5644013293089468,10
sl_eat_bio_ssl_all,6,Watkins,WavCaps,True,False,False,0.48777332686117286,10
sl_eat_bio_ssl_all,6,Watkins,Xeno-canto,True,True,True,0.43512507675662154,10
sl_eat_bio_ssl_all,6,Watkins,iNaturalist,True,True,True,0.4278461562709646,10
sl_eat_bio_ssl_all,6,WavCaps,Xeno-canto,False,True,False,0.5673428888277652,10
sl_eat_bio_ssl_all,6,WavCaps,iNaturalist,False,True,False,0.5953685961216153,10
sl_eat_bio_ssl_all,6,Xeno-canto,iNaturalist,True,True,True,0.7949470698715577,10
sl_eat_bio_ssl_all,7,Animal Sound Archive,NatureLM,True,False,False,0.4501665562428796,10
sl_eat_bio_ssl_all,7,Animal Sound Archive,Watkins,True,True,True,0.3383119350008759,10
sl_eat_bio_ssl_all,7,Animal Sound Archive,WavCaps,True,False,False,0.48306863221499513,10
sl_eat_bio_ssl_all,7,Animal Sound Archive,Xeno-canto,True,True,True,0.41495892225457337,10
sl_eat_bio_ssl_all,7,Animal Sound Archive,iNaturalist,True,True,True,0.4156084401845653,10
sl_eat_bio_ssl_all,7,NatureLM,Watkins,False,True,False,0.3661960744088254,10
sl_eat_bio_ssl_all,7,NatureLM,WavCaps,False,False,True,0.6056800158436554,10
sl_eat_bio_ssl_all,7,NatureLM,Xeno-canto,False,True,False,0.4931583264646404,10
sl_eat_bio_ssl_all,7,NatureLM,iNaturalist,False,True,False,0.5257774334261848,10
sl_eat_bio_ssl_all,7,Watkins,WavCaps,True,False,False,0.40179407190714683,10
sl_eat_bio_ssl_all,7,Watkins,Xeno-canto,True,True,True,0.34772852061211,10
